preprocess,seed_a,seed_b,ari,nmi,label_agreement,centroid_cosine
center_l2,3,19,0.1551322646405811,0.1348147188260207,0.5902170221045308,0.5177877346674601
center_l2,4,5,0.3297046451510175,0.3029785014410777,0.7037153067472186,0.7005695501963297
center_l2,4,6,0.17392492699570045,0.15365489989502276,0.601463302565726,0.563230057557424
center_l2,4,7,0.14679885872012569,0.17305213783123335,0.4623308413659982,0.2724630484978358
center_l2,4,8,0.16820439581170157,0.16698367573725154,0.5683741094816774,0.4859580496946971
center_l2,4,9,0.134134958292056,0.14178704899116623,0.49219707537349283,0.3382769425710042
center_l2,4,10,0.2729726166147498,0.2564649285458237,0.6521985263646187,0.6132946610450745
center_l2,4,11,0.455097287710266,0.424961048974308,0.7645733921204586,0.7589720487594604
center_l2,4,12,0.03895763593850826,0.04013299742847225,0.4236267523191125,0.1800495684146881
center_l2,4,13,0.2713903755583188,0.2669287717312949,0.6557116836663468,0.6306268572807312
center_l2,4,14,0.25688608210261904,0.2323823428398055,0.657690307928897,0.6343706250190735
center_l2,4,15,0.2927838188907635,0.2992497468872597,0.6482159954183856,0.5982540448506674
center_l2,4,16,0.23061056508767117,0.22928399970473265,0.6065890386414327,0.5476706027984619
center_l2,4,17,0.27625854491792157,0.2677627024295411,0.656891163573967,0.6143837372461954
center_l2,4,18,0.18094851543493146,0.1787960324667885,0.5542445337756657,0.4122539460659027
center_l2,4,19,0.31790267276903167,0.28286886566790587,0.7015223315228921,0.6907165050506592
center_l2,5,6,0.13962060172479257,0.12232233153682506,0.5772251553494855,0.5239524046579996
center_l2,5,7,0.17567312495008272,0.1871027231460178,0.5145137585836568,0.36328738927841187
center_l2,5,8,0.16873251115098847,0.15502399939261438,0.5823135174113439,0.5390980442365011
center_l2,5,9,0.226444586112331,0.20427274504926873,0.6192302492077258,0.5667824943860372
center_l2,5,10,0.5585256505821361,0.48742873222943944,0.830619870004386,0.8761535286903381
center_l2,5,11,0.21064871092043083,0.20470172097826847,0.5667780192432202,0.459421048561732
center_l2,5,12,0.0840228482663653,0.0869146004267337,0.46935056055524593,0.24703491230805716
center_l2,5,13,0.19404958407099437,0.2160841418677316,0.5271923431637983,0.4182179768880208
center_l2,5,14,0.19704487829834344,0.17375737356053048,0.6161413968867446,0.5750602185726166
center_l2,5,15,0.2487964985281443,0.23078260983499202,0.6025383550817117,0.5499428113301595
center_l2,5,16,0.3981363649229492,0.37259634830789784,0.7399120391591726,0.7571930885314941
center_l2,5,17,0.3856375144178278,0.35330548925878336,0.7273345842635616,0.7215501070022583
center_l2,5,18,0.21319515565544367,0.187850684897396,0.6253474958861104,0.5952604909737905
center_l2,5,19,0.22328962551959472,0.20676151063863238,0.6033990566359211,0.556684156258901
center_l2,6,7,0.13466871667800184,0.12803247960086986,0.5304098060618452,0.39029958844184875
center_l2,6,8,0.18820761886528883,0.16928369235141172,0.6088149909368017,0.5647006829579672
center_l2,6,9,0.15591462938746986,0.15289638583385134,0.5747529742569991,0.5077462395032247
center_l2,6,10,0.18532770173334598,0.16108107427215715,0.6154257944451224,0.5813512603441874
center_l2,6,11,0.10208545924694087,0.09522121025521069,0.48384398327842654,0.3289188543955485
center_l2,6,12,0.05406910857293165,0.05052534804118789,0.4661111129431706,0.2554338077704112
center_l2,6,13,0.1375466852741948,0.12789121872938614,0.5590569876764685,0.473738173643748
center_l2,6,14,0.308311712588876,0.2732781163940016,0.6980421512922065,0.6907197634379069
center_l2,6,15,0.1203840043464689,0.10489462193413882,0.5608003754989156,0.4857354660828908
center_l2,6,16,0.09843677059292714,0.10317984957180253,0.45603332003258135,0.3078702340523402
center_l2,6,17,0.1591848752599378,0.13965762527196052,0.5923385470082652,0.5493575831254324
center_l2,6,18,0.2635136858175878,0.24615336444867256,0.6556347371672476,0.6386082172393799
center_l2,6,19,0.10532409194128874,0.09701629965753807,0.5208530508737275,0.4217753012975057
center_l2,7,8,0.22481801002732724,0.2032017086752334,0.6166547399593063,0.5505500634511312
