task,partition_seed,train_seed,eval_seed,regional_percent,global_percent,delta_pp,regional_source,regional_sha256,global_source,global_sha256
reacher,0,625,0,72.0,72.0,0.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition0_train625/eval0/results.json,0e94966908d2386494a5d711690061dac2c78cb7255543e6f0e6210fe12a9a90,experiments/reacher/matrix_k4_long/eval/global/train625/eval0/results.json,f2d7da8888a0a23830722de58cb8e28d8f16c304c1e478cc63d3d39276f2ae0c
reacher,0,625,1,68.0,76.0,-8.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition0_train625/eval1/results.json,cda914a07d392df5415045d9dec0cf8303ae2dd7036aa52db078873b8626095e,experiments/reacher/matrix_k4_long/eval/global/train625/eval1/results.json,5a96154ca21e5314ddf8da9d82ea69273a56d3d23c51ac326dff0d188e23ca62
reacher,0,625,2,74.0,86.0,-12.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition0_train625/eval2/results.json,d372e3bd98a25377bc9e2008caedbf8a0c0d5cf3b1cc8dae32ac737f892b945e,experiments/reacher/matrix_k4_long/eval/global/train625/eval2/results.json,6063269a05c418282d8ed4f49bbfe68b68c2affc793e70f8dbcf47c9ab4da506
reacher,0,625,3,82.0,84.0,-2.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition0_train625/eval3/results.json,0ba80bdb235ece30f8b3a7abc3767b8a6487660ccf9f04805f032cf5eb79ddb3,experiments/reacher/matrix_k4_long/eval/global/train625/eval3/results.json,d35d903244da4ae7ff582c8f19a82e8225dec4e5241993e4f1c1e8847470b2b7
reacher,0,625,4,90.0,76.0,14.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition0_train625/eval4/results.json,856fcc42575dfb033abcc72a63311aa51bba116b82137a91e2f8cf27d361492a,experiments/reacher/matrix_k4_long/eval/global/train625/eval4/results.json,4b9a568e2756cea8979f66967afb2453708d31526d0c80e4e6a854f0bbf28cb9
reacher,1,0,0,70.0,66.0,4.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition1_train0/eval0/results.json,e8caaef552f0d1aca73ccfa7d32b032efb6761afe21aedbfbf6939689ce816d0,experiments/reacher/matrix_k4_long/eval/global/train0/eval0/results.json,90b02f54a2e3a6a4e368097c36b3c3f2c64d6722617d145d369e8892c35d1299
reacher,1,0,1,80.0,76.0,4.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition1_train0/eval1/results.json,643ace7a59fcdc7e6a1c6f02154ca55795c7c7d0dc3e0b07216ff60c9a24bf5d,experiments/reacher/matrix_k4_long/eval/global/train0/eval1/results.json,6f2f308baddd79753802d3969a75940a052558bf97c1ada39868f4e07a319871
reacher,1,0,2,82.0,82.0,0.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition1_train0/eval2/results.json,8c6f032de4383c0840b31a45d363a08efbce93cdca135848c09016f7eae571dd,experiments/reacher/matrix_k4_long/eval/global/train0/eval2/results.json,74e11c07be865cead074ca10b2c458f652d4f8933496455886641d6f63097f40
reacher,1,0,3,86.0,82.0,4.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition1_train0/eval3/results.json,5473ee5bfa289c19d2bba08e4133d90ee85dc932cee392e3fa8522eda5c4fb16,experiments/reacher/matrix_k4_long/eval/global/train0/eval3/results.json,27698a1cb76890709960f6875af79da23af97d0adc55f90cf14574df49866b9b
reacher,1,0,4,76.0,82.0,-6.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition1_train0/eval4/results.json,e15268f82ddd7eb8c339e2472e0a7a98b810adaefa205dde75a3eec17a141efd,experiments/reacher/matrix_k4_long/eval/global/train0/eval4/results.json,ce427d35f381a40fc9eb4b4cb91aa83f23f54a044201effc6f2ef115b6cf1547
reacher,1,42,0,80.0,70.0,10.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition1_train42/eval0/results.json,af5bb746b9569e17dc8b73136c04381c28fe2a89fc2438bd18b43b3ec3a04fc7,experiments/reacher/matrix_k4_long/eval/global/train42/eval0/results.json,a3826cf545eb1f597bac7674306ed0d2edc196a23de51743ffc6e8fb9e437179
reacher,1,42,1,76.0,84.0,-8.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition1_train42/eval1/results.json,ae31358f2f9d4fc26ff0047b7ea2481ea1f025f0ef15b65a358fccbd78f2607a,experiments/reacher/matrix_k4_long/eval/global/train42/eval1/results.json,51b0d5ec63b2686a6ad735e2ac4310a7813357e739f4f0dd256f0a08a30398ea
reacher,1,42,2,80.0,80.0,0.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition1_train42/eval2/results.json,c34696faabd9842d4eb9e404a94df579067503486d987dee60fbe627d771c46d,experiments/reacher/matrix_k4_long/eval/global/train42/eval2/results.json,1e8ea0c8c97308b9b7952da18341748b0647eaf72b4c939a6085592873dc5c4a
reacher,1,42,3,74.0,82.0,-8.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition1_train42/eval3/results.json,6d45a4726cd28a2c861179b1991ff1ecad2c9a41df0ebdc50be2573e3f5552a7,experiments/reacher/matrix_k4_long/eval/global/train42/eval3/results.json,2f24d94460a04f02dd38362a743b71b5ca80b7176223279107ed661119bd2ccf
reacher,1,42,4,88.0,82.0,6.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition1_train42/eval4/results.json,1cb0578b3f16182fd8da3ff36783b162d77b5b9e9f4f508d1d0fd5362790ead6,experiments/reacher/matrix_k4_long/eval/global/train42/eval4/results.json,83c7674e2b99de331b0cdee7b89f8c9d903f8317fb35e7be831cf10201ed47e9
reacher,1,625,0,66.0,72.0,-6.0,experiments/reacher/matrix_k4_long/eval/controlled_parc/partition1_train625/eval0/results.json,0292e1761303aca3abe4c51b51a30e8672af9f07fab2ead4efa34b87337897f0,experiments/reacher/matrix_k4_long/eval/global/train625/eval0/results.json,f2d7da8888a0a23830722de58cb8e28d8f16c304c1e478cc63d3d39276f2ae0c
