preprocess,seed_a,seed_b,ari,nmi,label_agreement,centroid_cosine
raw_l2,7,15,0.06590604296825851,0.07768361886337022,0.4137951882056406,0.5469880799452463
raw_l2,7,16,0.05006933452986632,0.06387707519002155,0.42329368390158323,0.590312639872233
raw_l2,7,17,0.06877017520081352,0.08179427089453012,0.47816423240920586,0.6373090942700704
raw_l2,7,18,0.05704288265018276,0.048122994672072324,0.46934616361244025,0.5919344027837118
raw_l2,7,19,0.137053940188794,0.14295514834608414,0.5023144407693331,0.6451292435328165
raw_l2,8,9,0.19566528793548785,0.17944480556364234,0.5859508883473321,0.7185155153274536
raw_l2,8,10,0.0444528436736131,0.03685791810132123,0.45429432915293994,0.6096570491790771
raw_l2,8,11,0.06906120014957018,0.06562942295903407,0.4334945912107312,0.5582932233810425
raw_l2,8,12,0.019521258909254064,0.021556001144778476,0.3780711271452959,0.5274309813976288
raw_l2,8,13,0.13247834551700427,0.12682759582187433,0.5381879978850705,0.69607541958491
raw_l2,8,14,0.05218419102693219,0.051307106817861124,0.43396286561953473,0.5827546318372091
raw_l2,8,15,0.10927786910868825,0.09124720622249499,0.5257006803169756,0.6694632967313131
raw_l2,8,16,0.1194954863403227,0.10281634954770281,0.5481173939759685,0.7064215540885925
raw_l2,8,17,0.14096500735589407,0.12727220407878248,0.5355289467233433,0.6753810048103333
raw_l2,8,18,0.011457438860931939,0.01321045563494691,0.3820338718489035,0.5218637486298879
raw_l2,8,19,0.11033668344528051,0.11518688603967561,0.463271787126411,0.5939900875091553
raw_l2,9,10,0.4034001455604971,0.3675334741633265,0.7505394499204703,0.8793346285820007
raw_l2,9,11,0.14939926810829435,0.13823910930141867,0.5342318485956714,0.6805802981058756
raw_l2,9,12,0.17653366811513485,0.16700812554164096,0.5967398867567381,0.7654841343561808
raw_l2,9,13,0.1486374058097045,0.1414227361782699,0.5318355147665828,0.6981625954310099
raw_l2,9,14,0.05465449440638554,0.04865533251201562,0.4318545315442173,0.5684529344240824
raw_l2,9,15,0.4066549533387336,0.37855635301685797,0.7522355706077565,0.882636308670044
raw_l2,9,16,0.39932980288770176,0.3754847369990192,0.7432713034627024,0.8741076985994974
