task,seed,knn,global_idx,umap_1,umap_2,aligned_cluster,agrees_with_nominal
tworoom,2,30,501477,13.95907974,14.01808643,3,1
tworoom,2,30,501492,8.93860435,14.95695972,3,1
tworoom,2,30,501532,7.41630173,2.06477666,1,1
tworoom,2,30,501703,-2.59132767,13.73040485,2,1
tworoom,2,30,501758,-5.21796036,2.18649435,2,1
tworoom,2,30,501818,10.39631748,11.09392548,3,1
tworoom,2,30,501870,-0.44671360,15.39991760,2,1
tworoom,2,30,501880,-1.34934866,16.26997185,2,1
tworoom,2,30,501900,-2.19606614,16.89496994,2,1
tworoom,2,30,501909,-1.39420772,16.34094048,2,1
tworoom,2,30,502038,9.01336384,-4.97861528,1,1
tworoom,2,30,502066,-5.33038092,2.69291902,2,1
tworoom,2,30,502196,8.08339024,12.00433731,3,1
tworoom,2,30,502203,10.55098438,5.21352196,3,1
tworoom,2,30,502279,-2.71807313,10.11319733,2,1
tworoom,2,30,502307,14.08567429,10.16104126,3,1
tworoom,2,30,502314,11.44410610,9.88156700,3,1
tworoom,2,30,502387,-0.32167044,13.08339310,2,1
tworoom,2,30,502399,-4.32142639,15.83289051,2,1
tworoom,2,30,502609,-3.60708547,13.37216568,2,1
tworoom,2,30,502612,-4.92800999,11.50258732,2,1
tworoom,2,30,502657,1.70506716,-4.92437220,1,1
tworoom,2,30,502670,9.54914665,-1.23219335,1,1
tworoom,2,30,502681,15.83167267,11.88286114,3,1
tworoom,2,30,502707,10.71793556,6.47717381,3,1
tworoom,2,30,502792,-2.66465664,16.47901535,2,1
tworoom,2,30,502825,-2.87511325,9.71313190,2,1
tworoom,2,30,502834,-1.51235557,8.17666435,2,1
tworoom,2,30,502913,8.98487854,6.58599806,3,1
tworoom,2,30,502965,-4.61205387,12.55353642,2,1
tworoom,2,30,503012,-4.03993893,8.14739132,2,1
tworoom,2,30,503040,-1.27680087,10.25873756,2,1
tworoom,2,30,503084,15.78925896,1.55499756,3,1
tworoom,2,30,503114,15.42122269,0.96330267,3,0
tworoom,2,30,503344,-3.58810449,-0.19838539,1,1
tworoom,2,30,503382,14.25792503,4.58834362,3,1
tworoom,2,30,503387,14.65164757,2.07233262,3,1
tworoom,2,30,503392,14.55260754,2.64793897,3,1
tworoom,2,30,503406,8.32815647,-4.97341347,1,1
tworoom,2,30,503527,-0.01060823,6.18871355,2,1
tworoom,2,30,503578,11.05376339,-0.22568160,1,1
tworoom,2,30,503599,14.69382381,14.37755585,3,1
tworoom,2,30,503749,8.62376595,6.94531488,3,1
tworoom,2,30,503849,0.24193178,-6.27798080,1,1
tworoom,2,30,503892,15.78809452,1.57656157,3,1
tworoom,2,30,503897,15.29948807,0.82655615,3,0
tworoom,2,30,503920,11.08575249,0.26637772,1,1
tworoom,2,30,504027,-3.74329662,14.22951984,2,1
tworoom,2,30,504058,2.67136645,2.81728029,1,1
tworoom,2,30,504064,0.38351613,4.31628227,2,1
tworoom,2,30,504098,11.80841732,14.35305214,3,1
tworoom,2,30,504225,-0.65313083,4.57159472,2,1
tworoom,2,30,504242,2.10200000,4.63460398,2,1
tworoom,2,30,504393,10.42308998,15.37195301,3,1
tworoom,2,30,504401,10.62538528,15.25139523,3,1
tworoom,2,30,504518,7.41130447,7.11452198,3,1
tworoom,2,30,504547,1.58742869,6.02096558,2,1
tworoom,2,30,504579,-4.57057810,6.63051510,2,1
tworoom,2,30,504589,-2.74618196,5.38431931,2,1
tworoom,2,30,504595,-1.07855666,4.99978447,2,1
tworoom,2,30,504654,1.85565758,-1.90584552,1,1
tworoom,2,30,504738,5.50601053,-2.90628433,1,1
tworoom,2,30,504744,9.54457569,-4.72959137,1,1
tworoom,2,30,504764,12.24214840,-4.73552656,1,1
tworoom,2,30,504840,8.85635662,-2.67059517,1,1
tworoom,2,30,504856,-3.95948553,10.58212280,2,1
tworoom,2,30,504912,1.36006153,6.41909742,2,1
tworoom,2,30,504913,0.75027210,6.85551786,2,1
tworoom,2,30,504966,12.88241768,2.03104687,3,1
tworoom,2,30,504987,7.21679449,5.93311548,3,1
tworoom,2,30,505035,-0.47926688,-5.17354441,1,1
tworoom,2,30,505145,10.10263824,-2.26252723,1,1
tworoom,2,30,505161,-0.51692790,12.35521889,2,1
tworoom,2,30,505218,7.26790714,-1.11959839,1,1
tworoom,2,30,505299,9.88067245,13.43104172,3,1
tworoom,2,30,505341,15.57041168,7.51116848,3,1
tworoom,2,30,505367,7.38705730,-1.29888093,1,1
tworoom,2,30,505528,16.23424721,12.12614441,3,1
tworoom,2,30,505530,16.18954659,11.41301250,3,1
tworoom,2,30,505545,15.68789864,8.79566669,3,1
tworoom,2,30,505569,14.10868549,5.02314997,3,1
tworoom,2,30,505608,1.32067513,-2.15521026,1,1
tworoom,2,30,505722,2.11412430,4.55980110,2,1
tworoom,2,30,505730,-5.53179646,11.16303730,2,1
tworoom,2,30,505742,-3.20387030,9.53730679,2,1
tworoom,2,30,505815,11.04744434,10.16493130,3,1
tworoom,2,30,506005,-1.83271861,3.78074121,2,1
tworoom,2,30,506013,-0.53183514,0.74502456,2,1
tworoom,2,30,506017,-2.20005703,-1.59832835,1,1
tworoom,2,30,506031,0.12733988,-5.32865763,1,1
tworoom,2,30,506208,15.50745296,8.64598179,3,1
tworoom,2,30,506212,15.03109074,9.90415668,3,1
tworoom,2,30,506284,8.55408382,5.76294947,3,1
tworoom,2,30,506289,7.40689325,-3.00932050,1,1
tworoom,2,30,506450,-3.40669656,13.99825382,2,1
tworoom,2,30,506471,-2.22194123,9.61108112,2,1
tworoom,2,30,506484,0.42788458,6.11679316,2,1
tworoom,2,30,506507,9.43080425,6.54813290,3,1
tworoom,2,30,506534,13.59455204,11.59192944,3,1
tworoom,2,30,506547,14.88726616,13.33677959,3,1
tworoom,2,30,506638,7.66320229,-3.36955214,1,1
tworoom,2,30,506718,15.77101898,1.79048800,3,1
tworoom,2,30,506747,-1.06688583,7.73322392,2,1
tworoom,2,30,506855,12.85414600,1.94477749,3,1
tworoom,2,30,506913,10.11263180,-3.05704689,1,1
tworoom,2,30,506945,-5.41058016,10.52691936,2,1
tworoom,2,30,506978,11.68888569,-1.15127635,1,1
tworoom,2,30,507005,14.58268738,4.39307642,3,1
tworoom,2,30,507058,0.52458835,6.83737850,2,1
tworoom,2,30,507087,12.45724773,0.31003088,1,1
tworoom,2,30,507101,10.96303749,-3.25305796,1,1
tworoom,2,30,507129,6.56280088,-0.99620664,1,1
tworoom,2,30,507131,5.74049234,-4.99422550,1,1
tworoom,2,30,507155,-3.39079428,14.88989258,2,1
tworoom,2,30,507186,-3.10868979,12.12387657,2,1
tworoom,2,30,507197,8.79735565,7.14944458,3,1
tworoom,2,30,507258,-0.99848521,11.48168659,2,1
tworoom,2,30,507273,-0.73562610,13.40724468,2,1
tworoom,2,30,507290,-5.13402462,5.25614166,2,1
tworoom,2,30,507339,4.90576029,-2.63287520,1,1
tworoom,2,30,507341,5.66536045,-2.36013007,1,1
tworoom,2,30,507355,12.84472942,-3.81567836,1,1
tworoom,2,30,507392,16.20874405,11.88526630,3,1
tworoom,2,30,507410,15.37473297,10.95373726,3,1
tworoom,2,30,507412,14.58014297,11.21719265,3,1
tworoom,2,30,507421,15.20273876,9.98422241,3,1
tworoom,2,30,507428,14.82934093,9.76733303,3,1
tworoom,2,30,507434,13.53187943,11.73769569,3,1
tworoom,2,30,507462,14.43765831,9.50847244,3,1
tworoom,2,30,507466,14.12302780,8.75823021,3,1
tworoom,2,30,507498,-0.48262835,11.25542545,2,1
tworoom,2,30,507540,11.74577427,-2.75709367,1,1
tworoom,2,30,507558,15.55349350,2.62958074,3,1
tworoom,2,30,507566,15.60076237,3.74223948,3,1
tworoom,2,30,507603,-3.47202682,7.02251482,2,1
tworoom,2,30,507634,0.50729585,-6.21045208,1,1
tworoom,2,30,507652,5.70458460,-5.03474379,1,1
tworoom,2,30,507673,9.28353977,11.65044022,3,1
tworoom,2,30,507955,-2.80496979,2.05773807,2,1
tworoom,2,30,507979,-2.16894913,17.02768517,2,1
tworoom,2,30,507991,-1.89889324,15.91071320,2,1
tworoom,2,30,508002,-4.59321451,15.35642815,2,1
tworoom,2,30,508078,1.78709710,2.82067990,1,0
tworoom,2,30,508121,12.74880981,7.43225241,3,1
tworoom,2,30,508148,15.24600315,11.93751335,3,1
tworoom,2,30,508157,14.86910629,11.08083153,3,1
tworoom,2,30,508200,2.61373019,2.45084381,1,1
tworoom,2,30,508258,-2.85650849,8.83096695,2,1
tworoom,2,30,508398,8.64556599,0.35982668,1,1
tworoom,2,30,508486,-1.77843022,-4.85406017,1,1
tworoom,2,30,508521,-5.14629078,5.19759369,2,1
tworoom,2,30,508523,-5.05719280,4.10994577,2,1
tworoom,2,30,508550,-0.95450193,3.85219955,2,1
tworoom,2,30,508689,-0.48806772,-3.23977637,1,1
tworoom,2,30,508767,15.61529350,12.92023659,3,1
tworoom,2,30,508786,-4.99530792,1.67036986,2,1
tworoom,2,30,508833,3.88545108,-6.54494286,1,1
tworoom,2,30,508891,14.21774960,9.71118736,3,1
tworoom,2,30,508934,7.07080126,1.78114915,1,1
tworoom,2,30,509020,-0.93697113,-3.54047084,1,1
tworoom,2,30,509031,13.05361080,7.20151806,3,1
tworoom,2,30,509064,-3.33941245,4.05647135,2,1
tworoom,2,30,509100,-4.93431425,1.95886004,2,1
tworoom,2,30,509132,2.53613210,-6.80690575,1,1
tworoom,2,30,509134,1.92997468,-6.70817518,1,1
tworoom,2,30,509232,2.33088088,-3.94408393,1,1
tworoom,2,30,509237,3.57581115,-6.52339983,1,1
tworoom,2,30,509252,12.14209175,-4.36983681,1,1
tworoom,2,30,509418,-1.06922936,9.36500835,2,1
tworoom,2,30,509430,0.89345396,5.36247921,2,1
tworoom,2,30,509437,2.26325750,4.08895493,2,1
tworoom,2,30,509461,10.93180466,0.10742150,1,1
tworoom,2,30,509589,11.61770725,14.52400112,3,1
tworoom,2,30,509684,9.83239460,11.35822773,3,1
tworoom,2,30,509828,5.48446369,-5.17555428,1,1
tworoom,2,30,509866,-2.10118937,15.38015175,2,1
tworoom,2,30,509976,0.04982041,2.58034396,2,1
tworoom,2,30,509997,2.26329470,2.32011080,1,1
tworoom,2,30,510019,-0.26573229,-3.60353708,1,1
tworoom,2,30,510145,5.96183014,-4.63911247,1,1
tworoom,2,30,510160,-1.66696405,14.02657223,2,1
tworoom,2,30,510209,-3.51350522,7.21413326,2,1
tworoom,2,30,510226,-2.58540845,-0.00435560,1,1
tworoom,2,30,510299,10.68116570,-0.84172785,1,1
tworoom,2,30,510302,9.41132736,3.89207768,3,1
tworoom,2,30,510378,12.21705532,-4.47436810,1,1
tworoom,2,30,510423,-3.75536227,1.56124246,2,1
tworoom,2,30,510474,7.45511246,7.77707100,3,1
tworoom,2,30,510475,8.64272404,9.24632740,3,1
tworoom,2,30,510552,10.34679222,13.71659565,3,1
tworoom,2,30,510605,10.06454468,13.12062073,3,1
tworoom,2,30,510615,8.30541897,13.35098362,3,1
tworoom,2,30,510622,8.71318245,10.17545128,3,1
tworoom,2,30,510655,10.66062546,-2.20252776,1,1
tworoom,2,30,510705,12.95816994,3.65647578,3,1
tworoom,2,30,510717,13.63246727,8.69601250,3,1
tworoom,2,30,510719,14.19021416,8.66393375,3,1
tworoom,2,30,510720,14.68502903,9.15764999,3,1
tworoom,2,30,510810,-2.35825706,12.16828823,2,1
tworoom,2,30,510859,-3.55552006,9.33689404,2,1
tworoom,2,30,510870,-2.90673947,8.92954636,2,1
tworoom,2,30,510919,13.20209599,13.13009644,3,1
tworoom,2,30,510921,14.45946884,13.09451199,3,1
tworoom,2,30,510924,15.57204914,12.83534050,3,1
tworoom,2,30,511076,9.81521511,5.84700251,3,1
tworoom,2,30,511145,13.80245018,12.08529568,3,1
tworoom,2,30,511161,9.46644497,9.18200970,3,1
tworoom,2,30,511184,8.35052586,-5.24877024,1,1
tworoom,2,30,511243,1.76122379,2.83635092,1,0
tworoom,2,30,511261,-0.98806363,10.25146580,2,1
tworoom,2,30,511298,-3.54836655,11.09097290,2,1
tworoom,2,30,511318,-3.16307545,7.37030363,2,1
tworoom,2,30,511347,4.12866879,-0.80530226,1,1
tworoom,2,30,511383,15.30688763,1.75618935,3,1
tworoom,2,30,511411,15.97438812,12.67877865,3,1
tworoom,2,30,511467,5.87589502,-3.62419176,1,1
tworoom,2,30,511513,3.50076866,-0.34278527,1,1
tworoom,2,30,511554,13.19460201,14.89553642,3,1
tworoom,2,30,511604,8.22453499,12.94293022,3,1
tworoom,2,30,511671,9.53468132,15.36886215,3,1
tworoom,2,30,511683,8.26413536,12.95365620,3,1
tworoom,2,30,511704,2.44764256,3.41959476,2,1
tworoom,2,30,511707,0.00289352,6.56433821,2,1
tworoom,2,30,511723,-0.92008418,9.71964359,2,1
tworoom,2,30,511878,4.22048187,-5.98394632,1,1
tworoom,2,30,511930,2.60012007,2.33786464,1,1
tworoom,2,30,511933,1.87630057,2.16548944,1,1
tworoom,2,30,512038,-0.83308959,9.92864609,2,1
tworoom,2,30,512075,12.33266735,-1.15471697,1,1
tworoom,2,30,512153,3.18409967,-3.82184577,1,1
tworoom,2,30,512191,-2.98112273,14.62252712,2,1
tworoom,2,30,512234,2.29107523,2.03840256,1,1
tworoom,2,30,512301,3.70110536,-6.62746048,1,1
tworoom,2,30,512365,-2.56528330,8.26508904,2,1
tworoom,2,30,512371,-2.17082524,10.85326576,2,1
tworoom,2,30,512420,-1.07736480,7.11777735,2,1
tworoom,2,30,512457,-1.20041251,4.26500082,2,1
tworoom,2,30,512493,15.88380814,11.85224342,3,1
tworoom,2,30,512539,12.60244465,1.20285714,1,1
tworoom,2,30,512559,9.10428238,-4.79710102,1,1
tworoom,2,30,512577,-2.07101822,3.45520377,2,1
tworoom,2,30,512612,14.89007950,3.54155350,3,1
tworoom,2,30,512632,12.47374439,5.52337694,3,1
tworoom,2,30,512643,8.53920746,4.81874371,3,1
tworoom,2,30,512644,9.22591305,2.92904329,3,1
tworoom,2,30,512698,-1.01670706,7.07081079,2,1
tworoom,2,30,512701,0.80093884,6.80293083,2,1
tworoom,2,30,512735,8.47268677,0.60285974,1,1
tworoom,2,30,512736,10.05327320,3.48400021,3,1
tworoom,2,30,512756,8.23352814,12.87979412,3,1
tworoom,2,30,512800,10.42241478,4.34296560,3,1
tworoom,2,30,512862,16.08601189,13.32163239,3,1
tworoom,2,30,513003,1.97416663,0.08771241,1,1
tworoom,2,30,513026,-1.90889812,11.10052776,2,1
tworoom,2,30,513089,10.63719940,13.44544125,3,1
tworoom,2,30,513124,8.71739006,11.53079224,3,1
tworoom,2,30,513125,8.16780186,12.56570435,3,1
tworoom,2,30,513272,-2.24481487,-5.28783703,1,1
tworoom,2,30,513340,-2.60337996,13.02543163,2,1
tworoom,2,30,513380,-2.28757167,14.12258434,2,1
tworoom,2,30,513483,8.43177032,13.98298168,3,1
tworoom,2,30,513595,13.46460724,5.35947609,3,1
tworoom,2,30,513604,-2.21334147,14.44698715,2,1
tworoom,2,30,513625,-4.35120058,14.66136456,2,1
tworoom,2,30,513688,14.22940350,3.82134080,3,1
tworoom,2,30,513772,0.46534172,5.50640535,2,1
tworoom,2,30,513798,-3.27382517,0.27701297,1,1
tworoom,2,30,513804,12.37866497,-1.04818738,1,1
tworoom,2,30,513830,7.50520849,-2.94615674,1,1
tworoom,2,30,513842,-0.86091447,6.56822252,2,1
tworoom,2,30,513888,-3.70713902,10.68709755,2,1
tworoom,2,30,513913,-2.80552530,16.82292557,2,1
tworoom,2,30,513914,-2.54643726,16.61301994,2,1
tworoom,2,30,513919,-3.24783206,16.83741570,2,1
tworoom,2,30,513932,-1.41951931,14.00642014,2,1
tworoom,2,30,513956,0.18590462,4.73833561,2,1
tworoom,2,30,513957,0.18045372,6.36506319,2,1
tworoom,2,30,514103,-0.18217035,12.43015766,2,1
tworoom,2,30,514122,-0.58073169,15.25795078,2,1
tworoom,2,30,514163,4.86901855,-2.44783688,1,1
tworoom,2,30,514187,12.88724518,13.05484295,3,1
tworoom,2,30,514189,14.07665443,11.99954605,3,1
tworoom,2,30,514228,8.55152988,3.21811199,3,1
tworoom,2,30,514318,14.80147266,10.97386456,3,1
tworoom,2,30,514380,12.25110817,-4.49731112,1,1
tworoom,2,30,514404,15.59087372,5.51873016,3,1
tworoom,2,30,514425,10.52582169,4.39202261,3,1
tworoom,2,30,514430,8.50945473,2.42960358,1,1
tworoom,2,30,514459,-5.21564913,10.03245640,2,1
tworoom,2,30,514475,-1.56533492,9.49288464,2,1
tworoom,2,30,514528,-2.40582013,12.06592941,2,1
tworoom,2,30,514561,1.50182438,3.91943431,2,1
tworoom,2,30,514717,14.87879086,12.83938503,3,1
tworoom,2,30,514720,13.93274784,12.25892448,3,1
tworoom,2,30,514727,13.51232815,11.44689560,3,1
tworoom,2,30,514742,13.37786388,6.00885916,3,1
tworoom,2,30,514760,12.48986912,4.44312191,3,1
tworoom,2,30,514854,-3.31739211,4.03891516,2,1
tworoom,2,30,514888,-0.45205495,11.36232662,2,1
tworoom,2,30,515122,12.75985241,-3.19227934,1,1
tworoom,2,30,515123,13.10300732,-3.35294890,1,1
tworoom,2,30,515134,0.56996840,4.77890968,2,1
tworoom,2,30,515186,8.67038822,5.69599342,3,1
tworoom,2,30,515217,12.96167183,11.58885193,3,1
tworoom,2,30,515235,12.96958923,14.10318851,3,1
tworoom,2,30,515317,-1.19664967,8.01011086,2,1
tworoom,2,30,515333,-4.82881498,6.05676699,2,1
tworoom,2,30,515425,15.66592693,11.08203697,3,1
tworoom,2,30,515429,16.05927277,10.80253315,3,1
tworoom,2,30,515447,-4.23063660,4.04583645,2,1
tworoom,2,30,515519,10.74982738,11.72628498,3,1
tworoom,2,30,515525,8.61421776,12.71981239,3,1
tworoom,2,30,515533,8.42279720,7.14426422,3,1
tworoom,2,30,515567,5.31919527,-0.71296799,1,1
tworoom,2,30,515581,7.81945896,2.77453351,1,1
tworoom,2,30,515646,8.46095181,11.19594097,3,1
tworoom,2,30,515753,-0.05198862,6.09381342,2,1
tworoom,2,30,515809,0.30963531,6.11765575,2,1
tworoom,2,30,515845,3.55716395,-5.98928308,1,1
tworoom,2,30,515849,6.46469307,-5.31669712,1,1
tworoom,2,30,515850,7.41445923,-3.94200897,1,1
tworoom,2,30,515872,-3.93044424,10.55632401,2,1
tworoom,2,30,515890,-3.95897841,9.12987041,2,1
tworoom,2,30,515922,3.31613064,-2.79317522,1,1
tworoom,2,30,515968,15.82466412,12.51515102,3,1
tworoom,2,30,515990,-4.64137411,2.54929972,2,1
tworoom,2,30,516009,-4.54375458,2.10958242,2,1
tworoom,2,30,516024,-3.44517064,-0.38703665,1,1
tworoom,2,30,516050,9.74023724,-5.15326500,1,1
tworoom,2,30,516066,12.58504963,5.38223934,3,1
tworoom,2,30,516136,-0.82136226,9.81947422,2,1
tworoom,2,30,516186,8.78362656,-2.55314398,1,1
tworoom,2,30,516192,8.15315151,-1.48405457,1,1
tworoom,2,30,516297,-3.19414783,16.82023048,2,1
tworoom,2,30,516417,-2.40273261,6.81399059,2,1
tworoom,2,30,516451,2.84259629,-2.45907140,1,1
tworoom,2,30,516468,14.46256924,11.30887890,3,1
tworoom,2,30,516492,7.41630220,4.58786297,3,1
tworoom,2,30,516506,7.44333649,-1.15836453,1,1
tworoom,2,30,516574,-0.45022795,-3.27965045,1,1
tworoom,2,30,516701,1.28359461,-6.44453382,1,1
tworoom,2,30,516737,-5.07544756,1.40658855,2,1
tworoom,2,30,516744,-4.30486584,2.47943282,2,1
tworoom,2,30,516951,-0.29861727,12.20053387,2,1
tworoom,2,30,516986,-4.86783123,14.81528091,2,1
tworoom,2,30,516987,-5.03608274,13.98547268,2,1
tworoom,2,30,516992,-3.60747004,13.10791683,2,1
tworoom,2,30,517060,-0.88958752,12.36832809,2,1
tworoom,2,30,517164,12.90935612,-0.71490991,1,1
tworoom,2,30,517263,13.90209293,-1.15623248,1,1
tworoom,2,30,517372,-4.42041063,-0.29681730,2,0
tworoom,2,30,517390,8.36684036,1.69579446,1,1
tworoom,2,30,517612,11.38997269,6.55654430,3,1
tworoom,2,30,517632,9.92077446,-1.48084486,1,1
tworoom,2,30,517638,7.16071796,1.88030565,1,1
tworoom,2,30,517682,8.66868305,-0.27492785,1,1
tworoom,2,30,517692,5.92958021,-4.13523340,1,1
tworoom,2,30,517701,-2.44629192,9.02537346,2,1
tworoom,2,30,517786,8.68021488,5.11404753,3,1
tworoom,2,30,517797,5.26396561,-2.33735299,1,1
tworoom,2,30,517867,-1.60463214,14.01639366,2,1
tworoom,2,30,518076,10.74558449,14.53321266,3,1
tworoom,2,30,518138,-0.53584021,5.02783680,2,1
tworoom,2,30,518142,-1.14205003,8.30319118,2,1
tworoom,2,30,518184,-1.74820554,-3.80719924,1,1
tworoom,2,30,518327,-1.74429333,9.50626183,2,1
tworoom,2,30,518331,-1.12279534,8.89356804,2,1
tworoom,2,30,518373,7.90718508,10.86987019,3,1
tworoom,2,30,518387,12.00318336,1.02363884,1,1
tworoom,2,30,518397,10.18095016,-2.09385681,1,1
tworoom,2,30,518410,2.54788303,1.95756412,1,1
tworoom,2,30,518445,-3.40739703,5.97575521,2,1
tworoom,2,30,518481,1.91843212,-5.44353724,1,1
tworoom,2,30,518506,8.86180401,6.42427301,3,1
tworoom,2,30,518573,13.96523952,11.30018997,3,1
tworoom,2,30,518608,8.62197304,8.12399769,3,1
tworoom,2,30,518615,8.60770035,6.77137470,3,1
tworoom,2,30,518727,-1.82922876,13.91477680,2,1
tworoom,2,30,518742,-2.27008009,13.54219913,2,1
tworoom,2,30,518854,4.65415239,-2.94091511,1,1
tworoom,2,30,519131,11.33468056,0.48399085,1,1
tworoom,2,30,519158,2.84355164,-1.17960227,1,1
tworoom,2,30,519167,-1.08348763,7.64662886,2,1
tworoom,2,30,519201,-0.92233896,14.30272388,2,1
tworoom,2,30,519230,-5.50799465,11.62795544,2,1
tworoom,2,30,519245,0.17873415,-2.92047453,1,1
tworoom,2,30,519331,-3.83236909,4.64905310,2,1
tworoom,2,30,519332,-3.44985747,3.91887331,2,1
tworoom,2,30,519352,-0.92795765,-5.90308714,1,1
tworoom,2,30,519629,7.13496923,-4.59910870,1,1
tworoom,2,30,519636,3.94949412,-0.51322019,1,1
tworoom,2,30,519661,-4.49176216,2.81976700,2,1
tworoom,2,30,519712,13.75449085,-4.31292677,1,1
tworoom,2,30,519738,-2.44080877,-1.50262570,1,1
tworoom,2,30,519745,-1.10132682,-2.92558169,1,1
tworoom,2,30,519778,13.46520329,0.16114704,1,1
tworoom,2,30,519797,2.43707037,-7.33471298,1,1
tworoom,2,30,519807,8.51840210,-4.31004095,1,1
tworoom,2,30,519866,8.65671730,8.42168903,3,1
tworoom,2,30,519972,15.57082844,4.00172138,3,1
tworoom,2,30,519985,15.59036827,4.08967400,3,1
tworoom,2,30,519994,15.13303947,7.23032761,3,1
tworoom,2,30,519995,14.85473442,6.97665882,3,1
tworoom,2,30,519998,14.57181644,7.20336962,3,1
tworoom,2,30,520033,8.22096729,-2.80055833,1,1
tworoom,2,30,520106,-2.07830787,-5.29957342,1,1
tworoom,2,30,520223,12.75755119,6.42997313,3,1
tworoom,2,30,520270,4.78070498,-2.10904026,1,1
tworoom,2,30,520309,-4.36238909,7.13954782,2,1
tworoom,2,30,520343,8.62414455,6.98992205,3,1
tworoom,2,30,520394,16.03391457,11.63188362,3,1
tworoom,2,30,520416,0.82094836,6.57055759,2,1
tworoom,2,30,520433,5.88078880,-4.05729198,1,1
tworoom,2,30,520540,14.13041878,6.94877911,3,1
tworoom,2,30,520555,9.07542229,-1.51576078,1,1
tworoom,2,30,520596,-3.49158525,6.03361988,2,1
tworoom,2,30,520621,15.42133808,1.70568967,3,1
tworoom,2,30,520671,1.75762427,-5.09791374,1,1
tworoom,2,30,520688,-3.18148279,15.49186230,2,1
tworoom,2,30,520713,-4.12243319,11.60854530,2,1
tworoom,2,30,520753,2.24578166,-4.04679203,1,1
tworoom,2,30,520761,2.04199338,-4.82497692,1,1
tworoom,2,30,520762,3.65026450,-3.82929301,1,1
tworoom,2,30,520901,-2.24988246,11.60798836,2,1
tworoom,2,30,520932,-1.29221904,9.90282726,2,1
tworoom,2,30,520980,-0.93545431,-3.58083797,1,1
tworoom,2,30,521053,14.79622269,9.76961899,3,1
tworoom,2,30,521054,15.27507401,8.84644699,3,1
tworoom,2,30,521062,-4.20688486,9.26852989,2,1
tworoom,2,30,521097,8.42732525,-1.24320638,1,1
tworoom,2,30,521134,15.25160885,4.05108261,3,1
tworoom,2,30,521183,2.59004378,2.20257497,1,1
tworoom,2,30,521231,12.53377724,-0.92818594,1,1
tworoom,2,30,521234,11.12020874,-2.89685345,1,1
tworoom,2,30,521330,14.27293205,12.39415455,3,1
tworoom,2,30,521333,12.83696079,12.87714005,3,1
tworoom,2,30,521336,12.55253124,12.86088753,3,1
tworoom,2,30,521353,8.76578045,10.72607899,3,1
tworoom,2,30,521378,5.24400997,-2.11193824,1,1
tworoom,2,30,521402,-1.90461326,8.23940277,2,1
tworoom,2,30,521406,-1.18366086,7.67935419,2,1
tworoom,2,30,521464,12.92117882,9.84852505,3,1
tworoom,2,30,521467,13.93437672,9.81218815,3,1
tworoom,2,30,521501,9.63331223,14.11383629,3,1
tworoom,2,30,521511,8.11782455,12.34623241,3,1
tworoom,2,30,521528,9.39786911,3.50670457,3,1
tworoom,2,30,521537,7.21256828,5.27190304,3,1
tworoom,2,30,521639,2.88492513,-4.08409262,1,1
tworoom,2,30,521657,10.58880234,3.62102747,3,1
tworoom,2,30,521777,14.78131771,7.50778341,3,1
tworoom,2,30,521863,14.20148945,10.37070274,3,1
tworoom,2,30,521892,8.42913437,13.97531605,3,1
tworoom,2,30,521937,7.33285379,5.94963169,3,1
tworoom,2,30,522005,10.43568802,9.59095383,3,1
tworoom,2,30,522009,10.04010868,10.91772079,3,1
tworoom,2,30,522030,12.13068390,9.47218895,3,1
tworoom,2,30,522159,-2.42218041,3.20001197,2,1
tworoom,2,30,522200,8.48175335,-3.45742464,1,1
tworoom,2,30,522258,1.93099880,-3.29274654,1,1
tworoom,2,30,522320,-1.05965328,7.59831047,2,1
tworoom,2,30,522458,0.86694044,-3.94154048,1,1
tworoom,2,30,522495,12.98926258,14.08340931,3,1
tworoom,2,30,522575,11.54659462,-4.40545988,1,1
tworoom,2,30,522584,-0.86081094,14.20803928,2,1
tworoom,2,30,522599,-0.34842810,12.81247807,2,1
tworoom,2,30,522620,-0.81793165,9.82642078,2,1
tworoom,2,30,522626,-2.31544757,6.92831945,2,1
tworoom,2,30,522665,-2.13942385,8.68035316,2,1
tworoom,2,30,522775,-2.56762815,12.54433155,2,1
tworoom,2,30,522782,9.69507408,14.19441032,3,1
tworoom,2,30,522805,8.11119556,9.76697350,3,1
tworoom,2,30,522839,4.42225599,-3.89197111,1,1
tworoom,2,30,522892,13.35426331,11.69315529,3,1
tworoom,2,30,522914,7.65150356,6.57962608,3,1
tworoom,2,30,522916,9.61286640,5.75125265,3,1
tworoom,2,30,522994,-3.42819214,10.49217987,2,1
tworoom,2,30,523022,-4.66423845,0.84526837,2,1
tworoom,2,30,523062,-0.87924153,-5.65175390,1,1
tworoom,2,30,523082,-5.12620449,5.27308226,2,1
tworoom,2,30,523181,12.91058159,1.10729206,1,1
tworoom,2,30,523271,1.48071027,3.97869492,2,1
tworoom,2,30,523304,-4.20333481,7.51928377,2,1
tworoom,2,30,523391,1.25948560,-6.03537512,1,1
tworoom,2,30,523412,9.23064232,6.88920355,3,1
tworoom,2,30,523413,10.07278156,5.85796595,3,1
tworoom,2,30,523460,-0.95064896,4.54558706,2,1
tworoom,2,30,523579,4.28452873,-2.29178691,1,1
tworoom,2,30,523592,5.94077921,-0.83820796,1,1
