task,partition_seed,train_seed,eval_seed,regional_percent,global_percent,delta_pp,regional_source,regional_sha256,global_source,global_sha256
cube,1,42,2,42.0,34.0,8.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition1_train42/eval2/results.json,dd47378673804a7e9439c5b3650ee96ab276b497109e0d816a68223a32742613,experiments/cube/matrix_k4_long/eval/global/train42/eval2/results.json,9c2ff17ea768c54ec701aa50da448d04d810feb4543f357818f12489153951ee
cube,1,42,3,48.0,48.0,0.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition1_train42/eval3/results.json,972715d6aad1eac17c39238da33fc78b2870127aa1b3c11a2b9d08526aa154f8,experiments/cube/matrix_k4_long/eval/global/train42/eval3/results.json,1b799f36300d68b9f57dbeffb899a793139be8d7024064396a99662cf71783bb
cube,1,42,4,57.99999999999999,57.99999999999999,0.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition1_train42/eval4/results.json,73d72d7e3124e21c740bd3c534996b0a06a6dc2474657a1fdf6d7e0f7f04cd03,experiments/cube/matrix_k4_long/eval/global/train42/eval4/results.json,5eb9f060839793514ed5382bcfc5c681901b597a34fb52f2199c24dcebf064cb
cube,1,625,0,60.0,57.99999999999999,2.000000000000007,experiments/cube/matrix_k4_long/eval/kmeanspp/partition1_train625/eval0/results.json,f0926294199027c843de2ae211481a172e7a4435efd80197a48002c8957894b7,experiments/cube/matrix_k4_long/eval/global/train625/eval0/results.json,80a0f93ce3681e0f087066384222d45f06622b086638c5333260f0f3ea369cf3
cube,1,625,1,48.0,40.0,8.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition1_train625/eval1/results.json,52dc7b1c5e92acba9c0c3d78d8047e37fcb330c951864c4414f5df17aa5223c6,experiments/cube/matrix_k4_long/eval/global/train625/eval1/results.json,72c744e010b710d222a62b697d036c71eb486d0fa37e40d5506b652da7aaac80
cube,1,625,2,38.0,32.0,6.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition1_train625/eval2/results.json,bb2635af6861c57ab58d0120fdf5c67eabcaaf684b63215193b7abf74b724cb5,experiments/cube/matrix_k4_long/eval/global/train625/eval2/results.json,68623d9b4355adb27dae2c75f3150ded3013623f33855e60065bfd9bd3021223
cube,1,625,3,52.0,48.0,4.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition1_train625/eval3/results.json,b6927306eb3a1b7e7baa83edb21c32715d2919ee3dfc9472a030c6fabca7f6b0,experiments/cube/matrix_k4_long/eval/global/train625/eval3/results.json,51def2e4c22f1b198ac13bf8db90410694a817141d81d7e6aea0a836d9c4f388
cube,1,625,4,57.99999999999999,60.0,-2.000000000000007,experiments/cube/matrix_k4_long/eval/kmeanspp/partition1_train625/eval4/results.json,95e757a90e2660892ec1a667d038e2f94197b8ba25da235bff23c4c284ea3be8,experiments/cube/matrix_k4_long/eval/global/train625/eval4/results.json,8d35663d6a73f43b2bc7b78413c9d0d9319a3ffed5d78961d590d9b93bcd7bf4
cube,2,0,0,54.0,54.0,0.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition2_train0/eval0/results.json,3f2ef0502f7cd686ab863aadc78797b010c85a5049056062726e27ed47ae4000,experiments/cube/matrix_k4_long/eval/global/train0/eval0/results.json,48d18490c0f1792274fb1eb89805f9eb48eb9f5e384b15728389259146ec2088
cube,2,0,1,44.0,48.0,-4.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition2_train0/eval1/results.json,afc7424b2e6f799d752afb6be94ae9d21c8a1c7d181a78edc326672ec85117c9,experiments/cube/matrix_k4_long/eval/global/train0/eval1/results.json,de99735f777d4c4b1ff443c89d287dd9e470fad9759c98e7e9c441dde418e3b6
cube,2,0,2,36.0,38.0,-2.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition2_train0/eval2/results.json,872c097e8da7e3e464dc9cfc987f7edd1e2ea1610945104266b4d36bf43ed494,experiments/cube/matrix_k4_long/eval/global/train0/eval2/results.json,b275e3cc7b0b7b48021bbe4eb7c69d952684e8d128a172f2d7a585253be9d334
cube,2,0,3,50.0,44.0,6.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition2_train0/eval3/results.json,32be8afd1ee307bf23d4c2c43bb553868c2cc61b1c8f27a7536601713f67c438,experiments/cube/matrix_k4_long/eval/global/train0/eval3/results.json,e36ec568a970af1ebab1af1cadf378bdf42a022e87e3d74afcb467458c641ba0
cube,2,0,4,54.0,54.0,0.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition2_train0/eval4/results.json,5efc0d0232a1beb0fde41360c771bb2470dd8d5579e7d646dc00e83018d7ccca,experiments/cube/matrix_k4_long/eval/global/train0/eval4/results.json,0c00125310ea864864ae431cc6adf3a6e945c8f89812d2106c28cd51ccdb68f5
cube,2,42,0,54.0,54.0,0.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition2_train42/eval0/results.json,61f606d2829b47de4ab1d2109306d8bbfd5097698d2eb3a3ea891f34021ee556,experiments/cube/matrix_k4_long/eval/global/train42/eval0/results.json,6b59dd502ede9a344836aaf2ec60e339c60c5f255ad5aabb898633385f4506ed
cube,2,42,1,48.0,52.0,-4.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition2_train42/eval1/results.json,46753636dea4b5482022a981eca789e0abfea019c57a93f087e1404e1120679c,experiments/cube/matrix_k4_long/eval/global/train42/eval1/results.json,8914321a6b7a30d392a9a13f52b8e744bb6d3d6a677111dacea90ea0e6cd8473
cube,2,42,2,40.0,34.0,6.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition2_train42/eval2/results.json,a8013a226e8991d000b0db020ddfa565de6d2db093b6da8577862e9046985eb3,experiments/cube/matrix_k4_long/eval/global/train42/eval2/results.json,9c2ff17ea768c54ec701aa50da448d04d810feb4543f357818f12489153951ee
cube,2,42,3,44.0,48.0,-4.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition2_train42/eval3/results.json,cd346bebd8155b1ee001f40a33c6b2aa30bc20fa45c4705f1c45f4b0684fdb1d,experiments/cube/matrix_k4_long/eval/global/train42/eval3/results.json,1b799f36300d68b9f57dbeffb899a793139be8d7024064396a99662cf71783bb
cube,2,42,4,56.00000000000001,57.99999999999999,-1.9999999999999858,experiments/cube/matrix_k4_long/eval/kmeanspp/partition2_train42/eval4/results.json,e70152fff5b675015f03db9883ef4bf7585956c7e3419fda69b428cdf384295f,experiments/cube/matrix_k4_long/eval/global/train42/eval4/results.json,5eb9f060839793514ed5382bcfc5c681901b597a34fb52f2199c24dcebf064cb
cube,2,625,0,54.0,57.99999999999999,-3.999999999999993,experiments/cube/matrix_k4_long/eval/kmeanspp/partition2_train625/eval0/results.json,67bc68814f41f8c29860400f1ba8fa7802572261557010052e58da19a858a748,experiments/cube/matrix_k4_long/eval/global/train625/eval0/results.json,80a0f93ce3681e0f087066384222d45f06622b086638c5333260f0f3ea369cf3
cube,2,625,1,46.0,40.0,6.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition2_train625/eval1/results.json,4e33f4792b6546755d59ed4b870a56bbab79c59e6e6462a423ea314684a02a7b,experiments/cube/matrix_k4_long/eval/global/train625/eval1/results.json,72c744e010b710d222a62b697d036c71eb486d0fa37e40d5506b652da7aaac80
cube,2,625,2,44.0,32.0,12.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition2_train625/eval2/results.json,63599bcb13a4a5db37f3d3c90d05101c8b9fcdfb0b34ed74598195254adfdf3b,experiments/cube/matrix_k4_long/eval/global/train625/eval2/results.json,68623d9b4355adb27dae2c75f3150ded3013623f33855e60065bfd9bd3021223
cube,2,625,3,52.0,48.0,4.0,experiments/cube/matrix_k4_long/eval/kmeanspp/partition2_train625/eval3/results.json,043f7f2a81d04f1c85a624f6f92f824fcd80b00e3ec5991df846f170320a765b,experiments/cube/matrix_k4_long/eval/global/train625/eval3/results.json,51def2e4c22f1b198ac13bf8db90410694a817141d81d7e6aea0a836d9c4f388
cube,2,625,4,57.99999999999999,60.0,-2.000000000000007,experiments/cube/matrix_k4_long/eval/kmeanspp/partition2_train625/eval4/results.json,9835cfb812950567c83c5a2da6412e171cfdc8e706b7d55ae9d21ed773da2c6a,experiments/cube/matrix_k4_long/eval/global/train625/eval4/results.json,8d35663d6a73f43b2bc7b78413c9d0d9319a3ffed5d78961d590d9b93bcd7bf4
