outer_seed,inner_restart,inner_seed,objective_final,niter,converged,cluster_frac_min,cluster_frac_mid,cluster_frac_max,fit_sec
0,31,31,0.15609422326087952,177,1,0.30120816995942723,0.33657168170970725,0.3622201483308656,0.7809210889972746
0,32,32,0.15242506563663483,171,1,0.3148244025928772,0.3322439907532293,0.35293160665389356,0.7543410258367658
0,33,33,0.15813203155994415,151,1,0.3301807253416699,0.3346700039462562,0.3351492707120739,0.6670954208821058
0,34,34,0.15493741631507874,98,1,0.3162072411052595,0.3308182820484917,0.35297447684624883,0.43305087415501475
0,35,35,0.15778104960918427,97,1,0.32411953968405766,0.3257255230438276,0.3501549372721147,0.42883819015696645
0,36,36,0.15689565241336823,104,1,0.30531931148272606,0.3434243170723396,0.3512563714449343,0.459588220808655
0,37,37,0.1536152958869934,118,1,0.3137405561912802,0.3236710515178796,0.36258839229084017,0.5212567979469895
0,38,38,0.15526095032691956,271,1,0.2877502272669813,0.35114534863909125,0.3611044240939275,1.1954657612368464
0,39,39,0.15702934563159943,76,1,0.32636857592915647,0.3312228007866131,0.3424086232842305,0.3362268269993365
0,40,40,0.1578676998615265,170,1,0.31726250737861966,0.3321934259109641,0.35054406671041627,0.747877080924809
0,41,41,0.1563868671655655,133,1,0.31884760526006267,0.323996425285499,0.35715596945443834,0.5850453590974212
0,42,42,0.154029980301857,106,1,0.31139698567585955,0.3315844493323792,0.3570185649917612,0.46654857601970434
0,43,43,0.1562754064798355,263,1,0.3088698427983023,0.3398287170930052,0.3513014401086924,1.156234314199537
0,44,44,0.1578543335199356,128,1,0.32899794772694546,0.33329486008378373,0.3377071921892708,0.5630174619145691
0,45,45,0.15348602831363678,177,1,0.2992229502826685,0.31812101046142616,0.38265603925590536,0.7810330451466143
0,46,46,0.15472036600112915,187,1,0.31358666319308187,0.3270501020640349,0.3593632347428833,0.8258236888796091
0,47,47,0.15671595931053162,200,1,0.3197896502561769,0.3234149295994495,0.3567954201443736,0.8854226269759238
0,48,48,0.15744003653526306,356,1,0.3234006395353311,0.3297157486399706,0.3468836118246983,1.5692432271316648
0,49,49,0.15583135187625885,188,1,0.3174218965553251,0.32792509368236267,0.3546530097623123,0.8310657069087029
1,0,100000,0.15620897710323334,129,1,0.31528278388036796,0.3247230200841355,0.35999419603549654,0.5700241113081574
1,1,100001,0.15774455666542053,284,1,0.31763514828139994,0.3250450961446506,0.35731975557394946,1.254688332322985
1,2,100002,0.1548653542995453,362,1,0.2985205386694631,0.34093454820863056,0.36054491312190634,1.6042812559753656
1,3,100003,0.15587535500526428,130,1,0.3104637345653567,0.34099610540790987,0.34854016002673344,0.5754733858630061
1,4,100004,0.15341097116470337,65,1,0.3219628392378779,0.3358373922611608,0.3421997685009613,0.28851329255849123
1,5,100005,0.15679112076759338,158,1,0.3208658020078639,0.33756539078378806,0.34156880720834804,0.6997559801675379
1,6,100006,0.15842249989509583,168,1,0.3064141502413372,0.34444770551035864,0.34913814424830414,0.744207798037678
1,7,100007,0.15764732658863068,92,1,0.3288902226282066,0.33287605128154396,0.33823372609024943,0.4087116071023047
1,8,100008,0.15768353641033173,108,1,0.322727907286064,0.3302697634334847,0.3470023292804513,0.4755277861841023
1,9,100009,0.15424826741218567,447,1,0.2948732746121622,0.342402027870022,0.3627246975178159,1.9678498129360378
1,10,100010,0.15711982548236847,81,1,0.31897071965862134,0.3226586554368747,0.3583706249045039,0.35855592181906104
1,11,100011,0.1543682962656021,147,1,0.3007981550427987,0.3310073505891354,0.3681944943680659,0.6503827129490674
1,12,100012,0.15607504546642303,113,1,0.32244320523939707,0.3328111963751604,0.3447455983854426,0.4999354290775955
1,13,100013,0.1548612117767334,104,1,0.3213395725951746,0.33189992997868584,0.3467604974261396,0.45972205279394984
1,14,100014,0.15415045619010925,127,1,0.3101779332829883,0.33726529943730127,0.3525567672797104,0.5614743740297854
1,15,100015,0.15640327334403992,111,1,0.31156736720957917,0.34283952367918585,0.345593109111235,0.4908297639340162
1,16,100016,0.15570607781410217,81,1,0.3109199173814447,0.3354416674086508,0.3536384152099046,0.35847434122115374
1,17,100017,0.1558905690908432,253,1,0.28331481121176444,0.35245673683088147,0.36422845195735404,1.117410380858928
1,18,100018,0.15588583052158356,106,1,0.3244855851726295,0.32595636254112514,0.34955805228624537,0.46853104792535305
1,19,100019,0.15712180733680725,112,1,0.3172284310718757,0.32574640852215453,0.3570251604059697,0.49519739765673876
1,20,100020,0.15263967216014862,113,1,0.30745292797917606,0.3294706190785547,0.36307645294226926,0.49953025486320257
1,21,100021,0.15259970724582672,166,1,0.3051577238346178,0.3469253827813521,0.3479168933840301,0.7337765321135521
1,22,100022,0.156855046749115,124,1,0.32609376700380227,0.3261102555393235,0.34779597745687424,0.5481521380133927
1,23,100023,0.1550830900669098,98,1,0.31605884428556824,0.3391724733792594,0.3447686823351723,0.4333060351200402
1,24,100024,0.15540023148059845,213,1,0.31057695584260264,0.316174264034217,0.37324878012318036,0.9408445581793785
1,25,100025,0.1573188453912735,103,1,0.30664169203153047,0.3397825491935457,0.3535757587749238,0.4554763329215348
1,26,100026,0.157723069190979,87,1,0.2905060111704332,0.3421997685009613,0.36729422032860554,0.3848350550979376
1,27,100027,0.15625950694084167,134,1,0.325436424054355,0.32867697090213177,0.34588660504351326,0.5922793741337955
1,28,100028,0.15765555202960968,414,1,0.32773712437742036,0.33274084529026965,0.33952203033230993,1.8278512926772237
1,29,100029,0.15713126957416534,94,1,0.3168931641829436,0.3315031058904743,0.35160372992658206,0.4158576666377485
1,30,100030,0.15577316284179688,125,1,0.30485543401672816,0.33370157729330796,0.3614429886899639,0.552187052089721
1,31,100031,0.15752197802066803,117,1,0.3122291071018321,0.3184694681787753,0.3693014247193926,0.5172127122059464
1,32,100032,0.15526816248893738,66,1,0.3099657807926149,0.3249956305380869,0.3650385886692982,0.2918789931572974
1,33,100033,0.1548534631729126,85,1,0.32851648248972487,0.3347964160519191,0.336687101458356,0.37610723404213786
1,34,100034,0.15693897008895874,109,1,0.3292694589451954,0.3314525410482092,0.3392780000065954,0.48192117968574166
1,35,100035,0.15421341359615326,88,1,0.3197577724208358,0.3284780092401753,0.3517642183389889,0.38928770599886775
1,36,100036,0.15859895944595337,162,1,0.31837493390845345,0.3315789531538721,0.35004611293767446,0.715416026301682
1,37,100037,0.1561981737613678,69,1,0.30040902560449717,0.33769070365374954,0.36190027074175324,0.3054482350125909
1,38,100038,0.1531122624874115,96,1,0.2970926314933227,0.3349733929998472,0.3679339755068301,0.42491401080042124
1,39,100039,0.1539081335067749,252,1,0.3073177219879018,0.3362364148207751,0.3564458631913231,1.1121553061529994
1,40,100040,0.15618939697742462,116,1,0.3220958467577493,0.32331489915062056,0.3545892540916301,0.5129451928660274
1,41,100041,0.15386423468589783,134,1,0.32212332765028473,0.33291562376679495,0.3449610485829203,0.5924222348257899
1,42,100042,0.15795069932937622,117,1,0.30954587275467366,0.3297047562829565,0.36074937096236986,0.5173058719374239
1,43,100043,0.15651316940784454,69,1,0.289901431534654,0.3489391825863477,0.3611593858789983,0.3054365520365536
1,44,100044,0.15473443269729614,75,1,0.32334457851455883,0.3315261898402041,0.34512923164523707,0.3321033790707588
1,45,100045,0.15566781163215637,258,1,0.3254430194685635,0.3358758655107104,0.33868111502072606,1.1373582417145371
1,46,100046,0.15737320482730865,179,1,0.3254825919538145,0.33161522793201886,0.3429021801141666,0.7872760840691626
1,47,100047,0.15369832515716553,248,1,0.31164321447297694,0.3421986692652599,0.3461581162617632,1.0910419109277427
1,48,100048,0.15506964921951294,111,1,0.30843234698913846,0.33216044883992163,0.35940720417093996,0.4889367762953043
1,49,100049,0.15486212074756622,105,1,0.3055435555658151,0.32302360168974514,0.3714328427444398,0.46237863786518574
2,0,200000,0.1520097255706787,167,1,0.3170041869887867,0.327986650881642,0.3550091621295713,0.7361643798649311
2,1,200001,0.15332680940628052,89,1,0.30566447149297093,0.3397946407862613,0.35454088772076775,0.3938772859983146
2,2,200002,0.1540859043598175,136,1,0.30841915616072146,0.3420238907887346,0.34955695305054396,0.6013150098733604
2,3,200003,0.15373432636260986,96,1,0.3216605494199883,0.33092820561863334,0.3474112449613784,0.4246754748746753
2,4,200004,0.15484072268009186,98,1,0.31339649541673675,0.32725346066879696,0.3593500439144663,0.43369860015809536
2,5,200005,0.15682381391525269,287,1,0.29941971347322205,0.31520034120276175,0.3853799453240162,1.266697112005204
2,6,200006,0.1566973328590393,120,1,0.32480436352604036,0.33164160958885286,0.3435540268851068,0.5306151090189815
2,7,200007,0.15679460763931274,89,1,0.3180506593765355,0.3219562438236694,0.3599930967997951,0.39391313027590513
2,8,200008,0.15300370752811432,82,1,0.3066427912672319,0.3460756735841569,0.34728153514861115,0.3626504600979388
2,9,200009,0.15638059377670288,285,1,0.296091227769332,0.33132722817824767,0.37258154405242033,1.2587316781282425
2,10,200010,0.15408794581890106,170,1,0.31576864606039423,0.3364716512608783,0.34775970267872747,0.7512496281415224
2,11,200011,0.15751390159130096,167,1,0.31237420621441914,0.3296959623973451,0.35792983138823575,0.7383134248666465
2,12,200012,0.15731596946716309,117,1,0.32672912523922115,0.33580441519011833,0.3374664595706605,0.5168460416607559
2,13,200013,0.15440967679023743,82,1,0.319834718919935,0.3221057398790621,0.3580595412010029,0.3627685680985451
2,14,200014,0.1530691683292389,195,1,0.31002953646329706,0.3370278645257952,0.35294259901090774,0.8617747440002859
2,15,200015,0.15545617043972015,105,1,0.3135273044652053,0.33871738979887284,0.34775530573592184,0.46412596106529236
2,16,200016,0.15664555132389069,147,1,0.3185431169707702,0.32642793465703296,0.3550289483721968,0.6498120506294072
2,17,200017,0.15498840808868408,110,1,0.32120656507530315,0.3322648762315562,0.34652855869314064,0.486374958883971
2,18,200018,0.15325714647769928,142,1,0.3172647058500225,0.3354031941591012,0.34733209999087633,0.6272823759354651
2,19,200019,0.15553604066371918,181,1,0.3093644988639399,0.3373477421149075,0.3532877590211526,0.799542625900358
2,20,200020,0.15632353723049164,161,1,0.31940271928927816,0.32061187856083667,0.35998540214988517,0.7111865910701454
2,21,200021,0.15496967732906342,133,1,0.3060393108671541,0.3349063396220608,0.35905434951078513,0.5879332637414336
2,22,200022,0.15647637844085693,57,1,0.31164431370867834,0.3217726714615328,0.36658301482978883,0.2527340427041054
2,23,200023,0.15675492584705353,116,1,0.28242662876501967,0.34157100567975085,0.3760023655552294,0.5122734811156988
2,24,200024,0.15350905060768127,289,1,0.3079904542371689,0.3257101337440078,0.3662994120188233,1.2716953940689564
2,25,200025,0.15855205059051514,285,1,0.31675136277746085,0.31989187917640866,0.36335675804613055,1.2576598189771175
2,26,200026,0.15544109046459198,78,1,0.3150299596690421,0.3351657592475952,0.34980428108336276,0.3453023675829172
2,27,200027,0.15652720630168915,168,1,0.31420223518587526,0.3301697329846558,0.35562803182946895,0.7427695789374411
2,28,200028,0.1568703055381775,87,1,0.3234676929131175,0.33212527329747626,0.34440703378940624,0.3848650655709207
2,29,200029,0.1534801870584488,74,1,0.31478263163622333,0.326612606254871,0.3586047621089057,0.3276793980039656
2,30,200030,0.15319502353668213,77,1,0.32489010391075085,0.3271226516203284,0.34798724446892076,0.34059867495670915
2,31,200031,0.15497051179409027,129,1,0.31818586536780974,0.33555488868589667,0.34625924594629354,0.5703174746595323
2,32,200032,0.15649498999118805,154,1,0.30430911387312404,0.3411917693627621,0.3544991167641139,0.6802014359273016
2,33,200033,0.1553962677717209,159,1,0.29489196161908626,0.3520126456075091,0.3530953927734046,0.7026828797534108
2,34,200034,0.15733322501182556,103,1,0.31158385574510045,0.31992705471885396,0.3684890895360456,0.45655141305178404
2,35,200035,0.15655595064163208,248,1,0.3143077618132113,0.3362671934204148,0.3494250447663739,1.0950477151200175
2,36,200036,0.156009703874588,78,1,0.30979649849459673,0.3323704028588922,0.3578330986465111,0.34488814091309905
2,37,200037,0.15440334379673004,107,1,0.31738562177717833,0.31971710069988335,0.3628972775229383,0.47320954082533717
2,38,200038,0.15323606133460999,315,1,0.3276239031001745,0.32895837524169447,0.3434177216581311,1.3909269459545612
2,39,200039,0.1583704650402069,60,1,0.322912578883902,0.3335015163956501,0.34358590472044787,0.2657162509858608
2,40,200040,0.1565495878458023,71,1,0.3166788132211673,0.34118297547715076,0.3421382113016819,0.3142656362615526
2,41,200041,0.1565912812948227,134,1,0.32930243601623793,0.329400267993664,0.34129729599009806,0.5926983589306474
2,42,200042,0.1557246744632721,246,1,0.30590740258298404,0.33505473644175204,0.3590378609752639,1.0858965679071844
2,43,200043,0.15621700882911682,107,1,0.2992900036604549,0.34272740163764137,0.35798259470190374,0.4734801738522947
2,44,200044,0.15793810784816742,158,1,0.2991657900261948,0.3252319662138915,0.37560224375991375,0.6985019138082862
2,45,200045,0.15445014834403992,70,1,0.3110309401872878,0.33817326812667153,0.3507957916860407,0.30995669588446617
2,46,200046,0.15482382476329803,156,1,0.2947127861997553,0.34495775087581604,0.36032946292442863,0.6900057499296963
2,47,200047,0.15574060380458832,214,1,0.297452081567686,0.3416105781650019,0.3609373402673121,0.9446254717186093
2,48,200048,0.15735259652137756,162,1,0.3059491735396379,0.33529436982466093,0.3587564566357012,0.7158384616486728
2,49,200049,0.1532687395811081,124,1,0.3248340428899786,0.3317801132872314,0.34338584382279,0.5484282090328634
3,0,300000,0.15579381585121155,174,1,0.3136614112207782,0.3357010870341851,0.35063750174503666,0.7691988018341362
3,1,300001,0.15568529069423676,112,1,0.3179418350420952,0.32700833110738103,0.35504983385052374,0.4951888551004231
3,2,300002,0.15222260355949402,83,1,0.31395270868165365,0.3270588959496462,0.35898839536870014,0.36736293928697705
3,3,300003,0.15309229493141174,54,1,0.32316320462382503,0.32718420881960775,0.3496525865565672,0.23929400788620114
3,4,300004,0.15590888261795044,119,1,0.31779893440091106,0.3254979812536343,0.3567030843454546,0.5262441369704902
3,5,300005,0.1546393483877182,162,1,0.3327793185398193,0.33345205078908635,0.3337686306710944,0.7154154810123146
3,6,300006,0.15624947845935822,226,1,0.3168876680044365,0.33083696905541576,0.3522753629401477,0.9983561979606748
3,7,300007,0.15480291843414307,177,1,0.3010696662610487,0.34881716742349045,0.35011316631546086,0.7821513791568577
3,8,300008,0.1573515683412552,134,1,0.30710447026182697,0.32259380053049114,0.3703017292076819,0.592416147235781
3,9,300009,0.1564372330904007,112,1,0.32669724740388006,0.33086774765505544,0.3424350049410645,0.49554904736578465
3,10,300010,0.15598610043525696,238,1,0.31108260426525436,0.33377192837819863,0.355145467356547,1.051370145753026
3,11,300011,0.1554950773715973,180,1,0.3276920557136623,0.3278228647621309,0.3444850795242068,0.7949487152509391
3,12,300012,0.1552634984254837,183,1,0.3151728603102263,0.319418108589098,0.3654090311006757,0.8087882869876921
3,13,300013,0.15753629803657532,104,1,0.3106593985202089,0.3231522122668109,0.3661883892129802,0.45992120495066047
3,14,300014,0.15618982911109924,158,1,0.2958636859791387,0.3247526994480738,0.3793836145727875,0.6985613070428371
3,15,300015,0.15834063291549683,171,1,0.321591297570799,0.3302961450903187,0.3481125573388823,0.755485026165843
3,16,300016,0.1538664847612381,256,1,0.3127347555244838,0.32750848335152566,0.35975676112399047,1.1313832481391728
3,17,300017,0.15556935966014862,309,1,0.31733945387771884,0.33011477119958493,0.35254577492269623,1.364448540378362
3,18,300018,0.15317821502685547,90,1,0.3297718096607429,0.3338136993348525,0.3364144910044046,0.39855130994692445
3,19,300019,0.155116468667984,100,1,0.29571858686655167,0.34412672868554495,0.3601546844479034,0.4425359508022666
3,20,300020,0.15633197128772736,127,1,0.3210548705485076,0.3293727871011286,0.3495723423503638,0.5613176352344453
3,21,300021,0.15393884479999542,146,1,0.3189014678094321,0.3301257635565991,0.3509727686339688,0.6453008106909692
3,22,300022,0.15357694029808044,197,1,0.3206547487531919,0.3333498218688546,0.3459954293779535,0.8702532211318612
3,23,300023,0.15775175392627716,571,1,0.3233808532927056,0.32544521793996634,0.35117392876732806,2.5211429172195494
3,24,300024,0.15494310855865479,129,1,0.31367130434209095,0.32333138768614184,0.3629973079717672,0.5701295519247651
3,25,300025,0.15392231941223145,101,1,0.32931232913755065,0.33512069058383703,0.33556698027861226,0.4471522611565888
3,26,300026,0.15439322590827942,233,1,0.3187563686968451,0.3343710118354708,0.3468726194676841,1.0302868052385747
3,27,300027,0.15549540519714355,134,1,0.30718141676092614,0.33582749913984805,0.3569910840992258,0.592225385364145
3,28,300028,0.1563127487897873,175,1,0.3120092599615487,0.3328035017252504,0.3551872383132008,0.773282895796001
3,29,300029,0.1543886959552765,80,1,0.3167557597202665,0.33535592702394024,0.3478883132557932,0.35385314375162125
3,30,300030,0.15255968272686005,382,1,0.3252583478707255,0.32671703364650556,0.34802461848276894,1.6866218210197985
3,31,300031,0.15578758716583252,124,1,0.32167044254130106,0.32547159959680033,0.3528579578618986,0.5485472697764635
3,32,300032,0.15358829498291016,173,1,0.32894518441327747,0.331494312004863,0.3395605035818595,0.7643952826038003
3,33,300033,0.15339338779449463,183,1,0.31117933700697903,0.3418765932047447,0.3469440697882762,0.8086597183719277
3,34,300034,0.1573653519153595,243,1,0.311946603526568,0.33342676836795376,0.35462662810547824,1.0712001197971404
3,35,300035,0.15580695867538452,136,1,0.3029394661891587,0.3320439298555714,0.3650166039552699,0.5994167397730052
3,36,300036,0.15311072766780853,143,1,0.3094370484202334,0.34307585935499046,0.34748709222477614,0.6295887478627264
3,37,300037,0.1550605446100235,248,1,0.3117641304001328,0.33502835478491805,0.35320751481494916,1.0911184209398925
3,38,300038,0.1517380028963089,122,1,0.31466501341617176,0.3340115617611075,0.3513234248227208,0.5377320339903235
3,39,300039,0.15076783299446106,175,1,0.32471312696282273,0.3344501568059728,0.34083671623120443,0.7703996798954904
3,40,300040,0.1547842025756836,159,1,0.3161918518054397,0.33729717727264236,0.346510970921918,0.7010159478522837
