task,train_seed,horizon,anchor_support,episode_id,num_anchors,global_mse,correct_mse,wrong_mean_mse,wrong_best_mse,terminal_global_mse,terminal_correct_mse,terminal_wrong_mean_mse,terminal_wrong_best_mse,mean_trajectory_global_mse,mean_trajectory_correct_mse,mean_trajectory_wrong_mean_mse,mean_trajectory_wrong_best_mse
pusht,0,5,horizon_valid,1247,67,0.009443761982065417,0.011149994415620259,0.5135730747844148,0.18617507761740476,0.022046198067602826,0.026241852394513675,0.8709395496937474,0.36892621290571154,0.009443761982065417,0.011149994415620259,0.5135730747844148,0.18617507761740476
pusht,0,5,horizon_valid,1249,67,0.0033482643036752135,0.0038869851388283936,0.5117554711364296,0.16526042735456042,0.007243706662305144,0.00806309862597498,0.8566427801217912,0.31363031422066046,0.0033482643036752135,0.0038869851388283936,0.5117554711364296,0.16526042735456042
pusht,0,5,horizon_valid,1282,67,0.010153667330429125,0.011798763575046254,0.43065187446356046,0.14399984643808497,0.020189373854742343,0.024297684872411747,0.7180802001923656,0.25830502617659407,0.010153667330429125,0.011798763575046254,0.43065187446356046,0.14399984643808497
pusht,0,5,horizon_valid,1294,67,0.008664856135667956,0.010741117471523249,0.3622096987632311,0.10931382051307652,0.014253486835731388,0.020133863766191164,0.6170348628048798,0.1777307703924268,0.008664856135667956,0.010741117471523249,0.3622096987632311,0.10931382051307652
pusht,0,5,horizon_valid,1326,109,0.026334390072341597,0.012997068462486445,0.4025807755277278,0.3524156180825597,0.07275081306285815,0.040695890957818566,0.6909725647248807,0.6018647604169102,0.026334390072341597,0.012997068462486445,0.4025807755277278,0.3524156180825597
pusht,0,5,horizon_valid,1327,109,0.011875709125020761,0.030682552777766884,0.42872570354850337,0.3285921202921266,0.025215904576033184,0.06706594081580587,0.7796801420424236,0.5847929246176821,0.011875709125020761,0.030682552777766884,0.42872570354850337,0.3285921202921266
pusht,0,5,horizon_valid,1331,109,0.002754456107050753,0.004833930134765244,0.42024419868809226,0.31196289268416266,0.004821534845294482,0.011499662994387892,0.7633593953513634,0.5405899379744169,0.002754456107050753,0.004833930134765244,0.42024419868809226,0.31196289268416266
pusht,0,5,horizon_valid,1347,109,0.006308250832067025,0.0066482052266268795,0.3498513906288448,0.31417707223274294,0.014615099450440889,0.015244596349417206,0.584760093189981,0.5186912624524274,0.006308250832067025,0.0066482052266268795,0.3498513906288448,0.31417707223274294
pusht,0,5,horizon_valid,1378,109,0.00770466839710417,0.0069616524358984905,0.36597303938154774,0.33237260064332314,0.01732554291844915,0.013902303336589776,0.6250331258281655,0.55706868190831,0.00770466839710417,0.0069616524358984905,0.36597303938154774,0.33237260064332314
pusht,0,5,horizon_valid,1425,42,0.0033939763431027094,0.003844068685637987,0.3619598368315824,0.2415486375845614,0.005819269311836078,0.007850383729895665,0.7206785331169764,0.46279781134355635,0.0033939763431027094,0.003844068685637987,0.3619598368315824,0.2415486375845614
pusht,0,5,horizon_valid,1427,42,0.0033255929674071796,0.00335966826699275,0.3690320721339612,0.2466939623334578,0.006001145287882537,0.006932113490100684,0.7344505837009776,0.477198177239015,0.0033255929674071796,0.00335966826699275,0.3690320721339612,0.2466939623334578
pusht,0,5,horizon_valid,1444,42,0.0042508608113469865,0.004701206913783349,0.36856028543607816,0.24749567072306364,0.008130066569373455,0.010475645969910104,0.7311338196464238,0.480000542654168,0.0042508608113469865,0.004701206913783349,0.36856028543607816,0.24749567072306364
pusht,0,5,horizon_valid,1451,42,0.010511413611710027,0.015394920741839867,0.41427704792558434,0.2836470015613096,0.023554578846198552,0.03645489204652785,0.7919442006165073,0.5382690653204918,0.010511413611710027,0.015394920741839867,0.41427704792558434,0.2836470015613096
pusht,0,5,horizon_valid,1458,42,0.002930726741795383,0.00259058640305219,0.35959309979031484,0.24728081906657848,0.005761573232510793,0.00500034772474984,0.707923666707107,0.4788496501389004,0.002930726741795383,0.00259058640305219,0.35959309979031484,0.24728081906657848
pusht,0,5,horizon_valid,1491,42,0.010215159921097524,0.015684295734570787,0.3953283099590668,0.26785224329325413,0.02432058106032422,0.03804747520535741,0.759122496470809,0.4852963272659552,0.010215159921097524,0.015684295734570787,0.3953283099590668,0.26785224329325413
pusht,0,5,horizon_valid,1518,87,0.0033360582718829058,0.005605940206107502,0.4937361892206385,0.2972631045586387,0.00805133968142086,0.015567336212736607,0.9021506796901425,0.5665676972518364,0.0033360582718829058,0.005605940206107502,0.4937361892206385,0.2972631045586387
pusht,0,5,horizon_valid,1531,87,0.006454223327254394,0.006296595422923698,0.49547933256039495,0.34550313932671284,0.014848048294273516,0.015318833201208377,0.8611214620799854,0.5964069131804609,0.006454223327254394,0.006296595422923698,0.49547933256039495,0.34550313932671284
pusht,0,5,horizon_valid,1548,87,0.009450537124153589,0.008802481989868669,0.498947389698962,0.3499027576147654,0.02182057076976795,0.020300041493456596,0.8689898681109665,0.6009290582318415,0.009450537124153589,0.008802481989868669,0.498947389698962,0.3499027576147654
pusht,0,5,horizon_valid,1565,87,0.020920238075557103,0.012966321780090087,0.502816038967335,0.35158642705786847,0.053775547868465126,0.029230383003997648,0.8420062895821429,0.6337252594958777,0.020920238075557103,0.012966321780090087,0.502816038967335,0.35158642705786847
pusht,0,5,horizon_valid,1574,87,0.04029148927033042,0.040644135663065725,0.3903053245924671,0.17592053766223206,0.12508651200178797,0.1250940665238719,0.6742478075126807,0.3033331400532832,0.04029148927033042,0.040644135663065725,0.3903053245924671,0.17592053766223206
pusht,0,5,horizon_valid,1584,87,0.045521148437103545,0.04112398376545853,0.3720115837405554,0.15506760917561152,0.12711076066968427,0.11751490257059534,0.6386345047664282,0.26056471945525245,0.045521148437103545,0.04112398376545853,0.3720115837405554,0.15506760917561152
pusht,0,5,horizon_valid,1586,87,0.01168820668927169,0.009899600030370619,0.3700163272126503,0.1369132834160165,0.0227403806003303,0.016956510148064673,0.6465531608046985,0.2671456079844428,0.01168820668927169,0.009899600030370619,0.3700163272126503,0.1369132834160165
pusht,0,5,horizon_valid,1593,87,0.009361095949117599,0.011875623916697303,0.38115415637911276,0.15811932616032146,0.016676419152310867,0.024142853387139052,0.653829395800465,0.29203686295291303,0.009361095949117599,0.011875623916697303,0.38115415637911276,0.15811932616032146
pusht,0,5,horizon_valid,1595,87,0.12795452703107965,0.1173206684854679,0.5000310161825398,0.36302657373592084,0.26350346821809895,0.24366036414345404,0.8290497275262043,0.627151235424239,0.12795452703107965,0.1173206684854679,0.5000310161825398,0.36302657373592084
pusht,0,5,horizon_valid,1607,87,0.1298360956361753,0.1729000009471235,0.539344643440697,0.3386539068929422,0.2994909566109893,0.39711465390035133,0.925452754979996,0.6368972505978041,0.1298360956361753,0.1729000009471235,0.539344643440697,0.3386539068929422
pusht,0,5,horizon_valid,1610,87,0.014431272526325166,0.028177609648849904,0.382560741809336,0.06546316930017937,0.022550723681376242,0.04595715650517879,0.634630564396837,0.1173833603703085,0.014431272526325166,0.028177609648849904,0.382560741809336,0.06546316930017937
pusht,0,5,horizon_valid,1621,87,0.002533250572323804,0.002401323744494617,0.2742356284154879,0.11504393986683209,0.004970926687726216,0.005059518978125469,0.5842435556964349,0.2696835492957041,0.002533250572323804,0.002401323744494617,0.2742356284154879,0.11504393986683209
pusht,0,5,horizon_valid,1626,87,0.0024570310788079243,0.002467838004040773,0.27409917816410007,0.118983147375489,0.004827632718310082,0.005317117660587397,0.5901783177382901,0.2815319574919754,0.0024570310788079243,0.002467838004040773,0.27409917816410007,0.118983147375489
pusht,0,5,horizon_valid,1644,87,0.04475431160619294,0.04554243429347166,0.3985000158241287,0.2282134375291417,0.10791902678842046,0.14740972292620216,0.8049335886253279,0.4755641735298024,0.04475431160619294,0.04554243429347166,0.3985000158241287,0.2282134375291417
pusht,0,5,horizon_valid,1653,87,0.043779419458888726,0.00797636694838186,0.1833354946734362,0.09899223450378612,0.13503019372402722,0.021122970035561926,0.36029675393097704,0.18717224630473675,0.043779419458888726,0.00797636694838186,0.1833354946734362,0.09899223450378612
pusht,0,5,horizon_valid,1681,87,0.004714762620044465,0.007032778238624752,0.1979539989424205,0.05497513330038421,0.008173370436797368,0.014960990859404335,0.4146558920901012,0.10136902721427467,0.004714762620044465,0.007032778238624752,0.1979539989424205,0.05497513330038421
pusht,0,5,horizon_valid,1702,87,0.01741273837691259,0.026307318652608703,0.15871624731667466,0.040269714379790184,0.051170378516631566,0.07333915049461755,0.2707185758653782,0.05874055521910603,0.01741273837691259,0.026307318652608703,0.15871624731667466,0.040269714379790184
pusht,0,5,horizon_valid,1712,87,0.014748694208830637,0.0344125388649121,0.25290275564866843,0.1444465707602172,0.02545048632048841,0.08122446916290912,0.43849192814494686,0.24605267567709946,0.014748694208830637,0.0344125388649121,0.25290275564866843,0.1444465707602172
pusht,0,5,horizon_valid,1727,40,0.0058104418482980685,0.005267814408216509,0.6686349053212325,0.5836310274334391,0.016660187853267415,0.014867011937894858,1.212001344258897,1.06647284864448,0.0058104418482980685,0.005267814408216509,0.6686349053212325,0.5836310274334391
pusht,0,5,horizon_valid,1745,40,0.005598948008046135,0.005747952710371464,0.6631631053629098,0.5782164740317967,0.015856519810040482,0.01625871135329362,1.2039140920562204,1.0584295294131152,0.005598948008046135,0.005747952710371464,0.6631631053629098,0.5782164740317967
pusht,0,5,horizon_valid,1748,40,0.011789068194339053,0.005936883618342109,0.7534839519578964,0.6167926797270775,0.034908142744097856,0.014258404000429437,1.3558608554769307,1.1151947156526147,0.011789068194339053,0.005936883618342109,0.7534839519578964,0.6167926797270775
pusht,0,5,horizon_valid,1759,40,0.006231293936798466,0.0073577456605562475,0.6494695460674119,0.5628792516270187,0.017074279533699156,0.019919089553877712,1.1658075202605687,1.014349099318497,0.006231293936798466,0.0073577456605562475,0.6494695460674119,0.5628792516270187
pusht,0,5,horizon_valid,1766,40,0.004190504966827576,0.008136411911036704,0.6165669822035125,0.5273750507819932,0.008633684620144777,0.020953847508644687,1.0943954296613811,0.9383448683132883,0.004190504966827576,0.008136411911036704,0.6165669822035125,0.5273750507819932
pusht,0,5,horizon_valid,1780,40,0.009683312473789556,0.0042393017046561,0.7027315523196012,0.5830814745277166,0.02791222548112273,0.008424702359479851,1.308660150610376,1.0722570827463642,0.009683312473789556,0.0042393017046561,0.7027315523196012,0.5830814745277166
pusht,0,5,horizon_valid,1796,40,0.013403384281482434,0.010179198255136726,0.6799824305021321,0.5736847303161631,0.038135064771631734,0.02689590927620884,1.1989593678619712,1.0085176437161862,0.013403384281482434,0.010179198255136726,0.6799824305021321,0.5736847303161631
pusht,0,5,horizon_valid,1805,40,0.0173757894730079,0.021376162160304375,0.6981923945946619,0.5993281371984631,0.0440671067830408,0.055925717705395075,1.2959314234787598,1.1308227166999132,0.0173757894730079,0.021376162160304375,0.6981923945946619,0.5993281371984631
pusht,0,5,horizon_valid,1806,40,0.2200572302751243,0.20634310926427135,0.5631901025772095,0.527401780411601,0.5816135528031736,0.5456218750914559,0.8992890700697899,0.8178999841213226,0.2200572302751243,0.20634310926427135,0.5631901025772095,0.527401780411601
pusht,0,5,horizon_valid,1810,40,0.05359933305589948,0.04409499215311371,0.7158232976123691,0.5483622753247618,0.14172771042212845,0.10412116246297956,1.2300920970737934,1.0072018668055533,0.05359933305589948,0.04409499215311371,0.7158232976123691,0.5483622753247618
pusht,0,5,horizon_valid,1818,33,0.003076703243387976,0.001651251342572681,0.7571014901453798,0.697969092383529,0.007719505768777294,0.003669952084733681,1.3224038192720124,1.1996664531303174,0.003076703243387976,0.001651251342572681,0.7571014901453798,0.697969092383529
pusht,0,5,horizon_valid,1844,33,0.0039593852335008594,0.0016233629977884419,0.7585697782536348,0.69826092399431,0.00989307914719437,0.0031486176515252077,1.3166609126510043,1.1896532864281626,0.0039593852335008594,0.0016233629977884419,0.7585697782536348,0.69826092399431
pusht,0,5,horizon_valid,1857,33,0.00604969084114683,0.0023884996708313172,0.7672509517633553,0.7131586443745729,0.016553850103677673,0.005051338893474277,1.3572164810065068,1.2479499072739573,0.00604969084114683,0.0023884996708313172,0.7672509517633553,0.7131586443745729
pusht,0,5,horizon_valid,1859,33,0.003788129081790844,0.004087483806484451,0.7528021973868211,0.688122715733268,0.008607302132683495,0.010862606053706259,1.3332090332652584,1.1825293537342187,0.003788129081790844,0.004087483806484451,0.7528021973868211,0.688122715733268
pusht,0,5,horizon_valid,1869,33,0.004896583032501494,0.0023537053246841287,0.752016937755274,0.6968302103606138,0.01209681181794484,0.004491062538528984,1.277514420675509,1.169505041657072,0.004896583032501494,0.0023537053246841287,0.752016937755274,0.6968302103606138
pusht,0,5,horizon_valid,1884,33,0.003810128041059767,0.001948590787166419,0.7639195341052432,0.7061511059602102,0.008985822434734666,0.003767044292268992,1.3236424968098148,1.1956100192936985,0.003810128041059767,0.001948590787166419,0.7639195341052432,0.7061511059602102
pusht,0,5,horizon_valid,1889,33,0.004754344407190344,0.005336059964258421,0.6910535332154144,0.6118456787683747,0.010250393795131735,0.012906172337490276,1.2095192941752346,1.0552805445410989,0.004754344407190344,0.005336059964258421,0.6910535332154144,0.6118456787683747
pusht,0,5,horizon_valid,1903,33,0.0069027433697501145,0.004036126101555331,0.714780972830274,0.6536506620771957,0.012838381483699337,0.006564891013443808,1.149066243207816,1.044102334614956,0.0069027433697501145,0.004036126101555331,0.714780972830274,0.6536506620771957
pusht,0,5,horizon_valid,1912,33,0.03594978185737449,0.019904931861145253,0.518348534100435,0.47855632339011533,0.061941902435412914,0.02730417807558269,0.8545655246936914,0.8015583500717626,0.03594978185737449,0.019904931861145253,0.518348534100435,0.47855632339011533
pusht,0,5,horizon_valid,1916,33,0.01026375222436124,0.013124517795531022,0.5907749313748244,0.5579908364198424,0.016667415684258394,0.02483723360593572,1.036432441436883,0.9307831038128246,0.01026375222436124,0.013124517795531022,0.5907749313748244,0.5579908364198424
pusht,0,5,horizon_valid,1925,75,0.0023956089587882164,0.0186985682148564,0.4330086381829266,0.20128550202577997,0.004717961546654503,0.062319615091352414,0.8484763491378786,0.4693485041909541,0.0023956089587882164,0.0186985682148564,0.4330086381829266,0.20128550202577997
pusht,0,5,horizon_valid,1931,75,0.0021408689634408802,0.01709334813974177,0.4031615400313167,0.1719242858350432,0.004250308161911865,0.05738417942076921,0.7969431692819732,0.4053635753116881,0.0021408689634408802,0.01709334813974177,0.4031615400313167,0.1719242858350432
pusht,0,5,horizon_valid,1943,75,0.0034322700842749332,0.016594823246394906,0.3578282784059411,0.12915805194720936,0.006874312042103459,0.05538189016049728,0.7131728650282215,0.298982014884629,0.0034322700842749332,0.016594823246394906,0.3578282784059411,0.12915805194720936
pusht,0,5,horizon_valid,1944,75,0.001934935791922423,0.016427862882381305,0.4023313994312193,0.17015761367805923,0.0038145322647566596,0.05560265929360564,0.7950801645164999,0.4016120311509197,0.001934935791922423,0.016427862882381305,0.4023313994312193,0.17015761367805923
pusht,0,5,horizon_valid,1947,75,0.0021147492158149054,0.01622622738572924,0.38337340254367636,0.152578237398838,0.004099449803276608,0.054901503468087566,0.7596891591752258,0.35772887186302493,0.0021147492158149054,0.01622622738572924,0.38337340254367636,0.152578237398838
pusht,0,5,horizon_valid,1953,75,0.0035541816585076356,0.013854778683278708,0.30552196150568,0.09567273631567756,0.006212244186705599,0.0457677764693896,0.5993219276083013,0.21536414639403423,0.0035541816585076356,0.013854778683278708,0.30552196150568,0.09567273631567756
pusht,0,5,horizon_valid,1958,75,0.0028367669654544444,0.014744139539892783,0.32616107707645275,0.11376610097638332,0.004971157565402488,0.04846676750574261,0.6493100813395964,0.2694387718771274,0.0028367669654544444,0.014744139539892783,0.32616107707645275,0.11376610097638332
pusht,0,5,horizon_valid,1959,75,0.0031829410033921406,0.019884817332611417,0.4202124610859901,0.19607685571784775,0.00582833589365085,0.06417857924786707,0.8132799802126829,0.4503027546211767,0.0031829410033921406,0.019884817332611417,0.4202124610859901,0.19607685571784775
pusht,0,5,horizon_valid,1961,75,0.004123727928769464,0.023262100174052953,0.4575416049930887,0.20207457372390977,0.009332863416833183,0.07621757734101266,0.8796799558897813,0.4690093617637952,0.004123727928769464,0.023262100174052953,0.4575416049930887,0.20207457372390977
pusht,0,5,horizon_valid,1965,75,0.032845723241179556,0.032823951897444206,0.3815525753747206,0.17729948662795747,0.07997055729851127,0.09421018210239708,0.7469663221792628,0.404065720072637,0.032845723241179556,0.032823951897444206,0.3815525753747206,0.17729948662795747
pusht,0,5,horizon_valid,1996,75,0.0036621099336383244,0.022358153631134574,0.25451367609684045,0.05713551946512113,0.006285886131227016,0.07145370200276374,0.4821083200272794,0.1306212309592714,0.0036621099336383244,0.022358153631134574,0.25451367609684045,0.05713551946512113
pusht,0,5,horizon_valid,2007,75,0.08210137760499493,0.09924858389080814,0.2823962694734024,0.06560026303026825,0.10997443963463108,0.1415119427939256,0.5118614958537122,0.11333967542896668,0.08210137760499493,0.09924858389080814,0.2823962694734024,0.06560026303026825
pusht,0,5,horizon_valid,2009,75,0.007830918270396068,0.023349883996803936,0.3516955244044463,0.10550245376924673,0.013469121415788928,0.0667716494978716,0.6506548453401774,0.23366951188072563,0.007830918270396068,0.023349883996803936,0.3516955244044463,0.10550245376924673
pusht,0,5,horizon_valid,2021,90,0.0021532485873386673,0.006532708655286115,0.26562164510949515,0.13023401913621155,0.0041503461307406215,0.01789713894120521,0.5052049586698154,0.2245658853699246,0.0021532485873386673,0.006532708655286115,0.26562164510949515,0.13023401913621155
pusht,0,5,horizon_valid,2031,90,0.002286838919228305,0.006570654453373411,0.26100356309930145,0.12873461741016298,0.004346833389071334,0.01783827655082051,0.5017655856732745,0.22389880431841852,0.002286838919228305,0.006570654453373411,0.26100356309930145,0.12873461741016298
pusht,0,5,horizon_valid,2059,90,0.0028125330044713338,0.006901281033852783,0.267172593199939,0.12888827527310542,0.005743703791651771,0.01812303479269354,0.5002818730944354,0.21656100964691077,0.0028125330044713338,0.006901281033852783,0.267172593199939,0.12888827527310542
pusht,0,5,horizon_valid,2064,90,0.003515004607098592,0.008141196532006787,0.25905950642669473,0.12460547825864826,0.0077514191895412905,0.020082748187835224,0.4965972108979865,0.21806234651271048,0.003515004607098592,0.008141196532006787,0.25905950642669473,0.12460547825864826
pusht,0,5,horizon_valid,2067,90,0.004495790544509267,0.007292716662422108,0.26630575967907344,0.1405412001567634,0.00861121939734504,0.01966906507085595,0.5169562919375797,0.24532614120592675,0.004495790544509267,0.007292716662422108,0.26630575967907344,0.1405412001567634
pusht,0,5,horizon_valid,2084,90,0.005855152085892364,0.005750314561009872,0.22795331722416448,0.11763735231387222,0.013247356611019414,0.011010221353111168,0.4467857802157394,0.2038703956692997,0.005855152085892364,0.005750314561009872,0.22795331722416448,0.11763735231387222
pusht,0,5,horizon_valid,2088,90,0.004878768115611617,0.008328024580712533,0.2634952460434741,0.1292587382301766,0.010036470803768478,0.020924435980527456,0.4929058476826564,0.2244058223978047,0.004878768115611617,0.008328024580712533,0.2634952460434741,0.1292587382301766
pusht,0,5,horizon_valid,2103,90,0.0083695558266158,0.014396691237586006,0.2510373947440207,0.12463431443230044,0.017308916663751006,0.03386080706776637,0.4676458498980436,0.1947875561606553,0.0083695558266158,0.014396691237586006,0.2510373947440207,0.12463431443230044
pusht,0,5,horizon_valid,2121,28,0.001342321218232558,0.0011939401818381156,0.521563997991117,0.20807575332000852,0.002729667932726443,0.002308575577834355,0.8582871351391077,0.5296519521091666,0.001342321218232558,0.0011939401818381156,0.521563997991117,0.20807575332000852
pusht,0,5,horizon_valid,2122,28,0.0020444045483600346,0.0013788011977469846,0.5224510578771254,0.2103636917392058,0.0042148372906792375,0.002577252983298552,0.8604802494602544,0.534517374421869,0.0020444045483600346,0.0013788011977469846,0.5224510578771254,0.2103636917392058
pusht,0,5,horizon_valid,2125,28,0.0013979562819648498,0.0011342523730231084,0.5209740758108506,0.20686327584220893,0.0029291456698306967,0.0021689271774708425,0.8570670230048043,0.5268136050019946,0.0013979562819648498,0.0011342523730231084,0.5209740758108506,0.20686327584220893
pusht,0,5,horizon_valid,2126,28,0.001838621154872401,0.0014989191632464227,0.5223268634040973,0.20937588311997907,0.0038424370161789867,0.002986852146152939,0.861702728218266,0.5338731104774135,0.001838621154872401,0.0014989191632464227,0.5223268634040973,0.20937588311997907
pusht,0,5,horizon_valid,2132,28,0.0016399984324899767,0.0015504894009479486,0.5220239982541119,0.20894117983324187,0.0033612798704000723,0.003094605980939897,0.8608060119939702,0.5327233656176499,0.0016399984324899767,0.0015504894009479486,0.5220239982541119,0.20894117983324187
pusht,0,5,horizon_valid,2134,28,0.0019035948530342593,0.001382832092089562,0.5275687914474734,0.21801314239523237,0.0039758738213484844,0.002684382110601291,0.8733424145196166,0.5544345666255269,0.0019035948530342593,0.001382832092089562,0.5275687914474734,0.21801314239523237
pusht,0,5,horizon_valid,2135,28,0.0022972440178689016,0.0017393034878166091,0.5276475681590715,0.2178529749624431,0.00492616874232356,0.0034777913076270905,0.8752573228308133,0.5580430605581829,0.0022972440178689016,0.0017393034878166091,0.5276475681590715,0.2178529749624431
pusht,0,5,horizon_valid,2150,28,0.0015613600483318022,0.0013466534108114762,0.5223784944341917,0.2098401979742838,0.003097709339012259,0.0025796075351536274,0.8606095210249934,0.5333126980279174,0.0015613600483318022,0.0013466534108114762,0.5223784944341917,0.2098401979742838
pusht,0,5,horizon_valid,2157,28,0.0024998361891318513,0.0015909149979831585,0.5160812846052327,0.20065086905711466,0.005266692597485546,0.0029709617021061213,0.848280783210482,0.510647218142237,0.0024998361891318513,0.0015909149979831585,0.5160812846052327,0.20065086905711466
pusht,0,5,horizon_valid,2176,28,0.003973924029560294,0.0035691136857037365,0.5421515181261513,0.2450838030715074,0.008109215871497457,0.007187067547680012,0.9151661071394172,0.6342368541019303,0.003973924029560294,0.0035691136857037365,0.5421515181261513,0.2450838030715074
pusht,0,5,horizon_valid,2187,28,0.00282096833772292,0.0028930534412211274,0.4655994616881279,0.10990914902649819,0.005350065346907026,0.00486025824128384,0.7069644912012986,0.23965610883065633,0.00282096833772292,0.0028930534412211274,0.4655994616881279,0.10990914902649819
pusht,0,5,horizon_valid,2204,28,0.0077712476862611115,0.007752597247183855,0.43987233663709574,0.07471812247032564,0.014960882919175284,0.012797160693610619,0.6364154228940606,0.13280094281903335,0.0077712476862611115,0.007752597247183855,0.43987233663709574,0.07471812247032564
pusht,0,5,horizon_valid,2213,28,0.031421078651952226,0.05086624142422806,0.6119705055274868,0.26515815989114344,0.09495464369787701,0.17701380485336163,1.0200024986240481,0.532901247564171,0.031421078651952226,0.05086624142422806,0.6119705055274868,0.26515815989114344
pusht,0,5,horizon_valid,2217,28,0.012838850078488968,0.014430221674410859,0.5092275443087732,0.21520840637385844,0.017562597723943845,0.020542392515510852,0.8238016042326178,0.44484549654381617,0.012838850078488968,0.014430221674410859,0.5092275443087732,0.21520840637385844
pusht,0,5,horizon_valid,2223,90,0.0016081382491393017,0.001403218391707115,0.4994345571579308,0.21265445393872343,0.002828621445223689,0.002228405767366187,0.8505750323335329,0.44232467379834917,0.0016081382491393017,0.001403218391707115,0.4994345571579308,0.21265445393872343
pusht,0,5,horizon_valid,2249,90,0.002057741534210638,0.0016346565519213783,0.5000474960429386,0.2313846491525571,0.0038598618127353903,0.0026629135924546667,0.8577351885123385,0.48453349280688496,0.002057741534210638,0.0016346565519213783,0.5000474960429386,0.2313846491525571
pusht,0,5,horizon_valid,2257,90,0.00237755723485154,0.0017964332820136206,0.5093142985692248,0.24730563044030637,0.004278576040330033,0.0029565628721482224,0.8704211670905352,0.5085520212021138,0.00237755723485154,0.0017964332820136206,0.5093142985692248,0.24730563044030637
pusht,0,5,horizon_valid,2262,90,0.0016375133903218536,0.0018564084442591086,0.4969049741012148,0.2138071914751911,0.002806525837836994,0.0031179110183277062,0.8486104519209928,0.44795866099496684,0.0016375133903218536,0.0018564084442591086,0.4969049741012148,0.2138071914751911
pusht,0,5,horizon_valid,2263,90,0.0028903761916768017,0.0024506002353478426,0.4802913620876562,0.18175188045224383,0.004752707904359946,0.003550227833653076,0.8183247388444013,0.379331267086996,0.0028903761916768017,0.0024506002353478426,0.4802913620876562,0.18175188045224383
pusht,0,5,horizon_valid,2271,90,0.0026531338969814694,0.001812362097358952,0.5002717681606818,0.22739720101675226,0.00504158800209148,0.0030093532547147738,0.8560994254425168,0.4725193262514141,0.0026531338969814694,0.001812362097358952,0.5002717681606818,0.22739720101675226
pusht,0,5,horizon_valid,2276,90,0.003426712761283852,0.002349227000053765,0.5188727703830228,0.2782449940043605,0.006459182253780051,0.003861642619853632,0.8967477727267478,0.5759888970189624,0.003426712761283852,0.002349227000053765,0.5188727703830228,0.2782449940043605
pusht,0,5,horizon_valid,2277,90,0.004229684243457288,0.0036613235792740144,0.5380109406816256,0.3244848191686389,0.007012842105339385,0.005737338387148662,0.9457225045603183,0.6835541356354952,0.004229684243457288,0.0036613235792740144,0.5380109406816256,0.3244848191686389
pusht,0,5,horizon_valid,2280,90,0.0032368086275851565,0.0037622551362275977,0.5323170810011733,0.3113405248905636,0.005055085817972819,0.006223387509170506,0.9156801404638423,0.6304499325652917,0.0032368086275851565,0.0037622551362275977,0.5323170810011733,0.3113405248905636
pusht,0,5,horizon_valid,2287,90,0.0035500981416165213,0.0029137997912281814,0.5090092691406607,0.23620157314257492,0.006657251776454764,0.00508739056919391,0.8797045362906324,0.5090508221752114,0.0035500981416165213,0.0029137997912281814,0.5090092691406607,0.23620157314257492
pusht,0,5,horizon_valid,2289,90,0.003016280326119158,0.0035274172763779966,0.5106307507981546,0.242307500051231,0.00457397189974371,0.005901440710294992,0.8808608650333352,0.5065457315908538,0.003016280326119158,0.0035274172763779966,0.5106307507981546,0.242307500051231
pusht,0,5,horizon_valid,2299,90,0.003864349639883989,0.0036468476143070596,0.5500883153215465,0.3581809267380999,0.006150198170346104,0.0063159942808043625,0.9564341976203852,0.7173532301767005,0.003864349639883989,0.0036468476143070596,0.5500883153215465,0.3581809267380999
pusht,0,5,horizon_valid,2303,90,0.03343721262205185,0.05122152938468692,0.12542397618138543,0.046888385614794165,0.08896393006822716,0.1333707425924432,0.2266291032027867,0.08767321502996815,0.03343721262205185,0.05122152938468692,0.12542397618138543,0.046888385614794165
pusht,0,5,horizon_valid,2306,90,0.006925781262559918,0.005285299891192053,0.5103797588093827,0.19365314648176235,0.012521081750229415,0.007971465385829409,0.883346846808369,0.409485241656916,0.006925781262559918,0.005285299891192053,0.5103797588093827,0.19365314648176235
pusht,0,5,horizon_valid,2321,90,0.2529744831084584,0.2602671218615594,0.6353589200673418,0.46453170485587575,0.4985024126401792,0.5297873447519831,1.024080339136223,0.7875761760191785,0.2529744831084584,0.2602671218615594,0.6353589200673418,0.46453170485587575
pusht,0,5,horizon_valid,2323,28,0.0011628013548033776,0.00404345179205328,0.663855868551348,0.4515323645834412,0.0022799301098400193,0.01058262719223941,1.2278381426419531,0.9846776958022799,0.0011628013548033776,0.00404345179205328,0.663855868551348,0.4515323645834412
pusht,0,5,horizon_valid,2347,28,0.0014446947585383895,0.005299603340660854,0.6635174742766788,0.45054483381765237,0.0030100589626402196,0.01418791024064246,1.2220250921589988,0.9765907526016235,0.0014446947585383895,0.005299603340660854,0.6635174742766788,0.45054483381765237
pusht,0,5,horizon_valid,2350,28,0.0017194020405960537,0.005831230542181791,0.6658280816195266,0.45211431080741543,0.003125300057165857,0.014387170251991068,1.221398490880217,0.9762334930045264,0.0017194020405960537,0.005831230542181791,0.6658280816195266,0.45211431080741543
pusht,0,5,horizon_valid,2366,28,0.0030886799703044488,0.005042142185266129,0.651096234537129,0.43619639854878195,0.006892499239516577,0.012463676926147724,1.2135571773563112,0.9683267942496708,0.0030886799703044488,0.005042142185266129,0.651096234537129,0.43619639854878195
