task,partition_seed,train_seed,eval_seed,regional_percent,global_percent,delta_pp,regional_source,regional_sha256,global_source,global_sha256
cube,2,0,2,44.0,38.0,6.0,experiments/cube/matrix_k4_long/eval/gmm/partition2_train0/eval2/results.json,40cb77470a88b7aad1a076d8bc45473de5369f080ed2f913ad6b6914759e33ea,experiments/cube/matrix_k4_long/eval/global/train0/eval2/results.json,b275e3cc7b0b7b48021bbe4eb7c69d952684e8d128a172f2d7a585253be9d334
cube,2,0,3,48.0,44.0,4.0,experiments/cube/matrix_k4_long/eval/gmm/partition2_train0/eval3/results.json,a4ea30f55aa9b04fe36c9d7c07323115c3f382aa08f6cbc56268f693c5a93246,experiments/cube/matrix_k4_long/eval/global/train0/eval3/results.json,e36ec568a970af1ebab1af1cadf378bdf42a022e87e3d74afcb467458c641ba0
cube,2,0,4,57.99999999999999,54.0,3.999999999999993,experiments/cube/matrix_k4_long/eval/gmm/partition2_train0/eval4/results.json,261a119ad5a68ac77d7011c487594f4860f6001386a3e9d37e6d169b520044e8,experiments/cube/matrix_k4_long/eval/global/train0/eval4/results.json,0c00125310ea864864ae431cc6adf3a6e945c8f89812d2106c28cd51ccdb68f5
cube,2,42,0,54.0,54.0,0.0,experiments/cube/matrix_k4_long/eval/gmm/partition2_train42/eval0/results.json,a3dd2afd8f93a2206f208949fbfdc426922564c203797ade1d568e27b1e4924f,experiments/cube/matrix_k4_long/eval/global/train42/eval0/results.json,6b59dd502ede9a344836aaf2ec60e339c60c5f255ad5aabb898633385f4506ed
cube,2,42,1,54.0,52.0,2.0,experiments/cube/matrix_k4_long/eval/gmm/partition2_train42/eval1/results.json,b6c75cd3cd2aad1f2de7c7ab817e567f48f89fff791718b4b073c3af529ab5d6,experiments/cube/matrix_k4_long/eval/global/train42/eval1/results.json,8914321a6b7a30d392a9a13f52b8e744bb6d3d6a677111dacea90ea0e6cd8473
cube,2,42,2,40.0,34.0,6.0,experiments/cube/matrix_k4_long/eval/gmm/partition2_train42/eval2/results.json,00241b7ba2e772ffbab59454cb3e51d8ec636019289fc8749012b3b259d8c69a,experiments/cube/matrix_k4_long/eval/global/train42/eval2/results.json,9c2ff17ea768c54ec701aa50da448d04d810feb4543f357818f12489153951ee
cube,2,42,3,42.0,48.0,-6.0,experiments/cube/matrix_k4_long/eval/gmm/partition2_train42/eval3/results.json,151a63b34d56ceac8833dc9ea8b932a1e471a64b13e6bffe442f24503d289899,experiments/cube/matrix_k4_long/eval/global/train42/eval3/results.json,1b799f36300d68b9f57dbeffb899a793139be8d7024064396a99662cf71783bb
cube,2,42,4,64.0,57.99999999999999,6.000000000000007,experiments/cube/matrix_k4_long/eval/gmm/partition2_train42/eval4/results.json,7c6135aaf676d799b00aa0f1d4e7e022769358625d67728f1dd9d3ade62d65bc,experiments/cube/matrix_k4_long/eval/global/train42/eval4/results.json,5eb9f060839793514ed5382bcfc5c681901b597a34fb52f2199c24dcebf064cb
cube,2,625,0,56.00000000000001,57.99999999999999,-1.9999999999999858,experiments/cube/matrix_k4_long/eval/gmm/partition2_train625/eval0/results.json,dd30b942adba2269a268b42b3befe29cf439640eb9903edaac52455454a728b5,experiments/cube/matrix_k4_long/eval/global/train625/eval0/results.json,80a0f93ce3681e0f087066384222d45f06622b086638c5333260f0f3ea369cf3
cube,2,625,1,50.0,40.0,10.0,experiments/cube/matrix_k4_long/eval/gmm/partition2_train625/eval1/results.json,61e73c3142f6faf1957758078d92ad42c52a4b2b660375fa1098188c4b825243,experiments/cube/matrix_k4_long/eval/global/train625/eval1/results.json,72c744e010b710d222a62b697d036c71eb486d0fa37e40d5506b652da7aaac80
cube,2,625,2,46.0,32.0,14.0,experiments/cube/matrix_k4_long/eval/gmm/partition2_train625/eval2/results.json,34b044c264607ff9792be0541006ac72c865e59db52b75fc9075cda09c1c9631,experiments/cube/matrix_k4_long/eval/global/train625/eval2/results.json,68623d9b4355adb27dae2c75f3150ded3013623f33855e60065bfd9bd3021223
cube,2,625,3,52.0,48.0,4.0,experiments/cube/matrix_k4_long/eval/gmm/partition2_train625/eval3/results.json,fde9a2617220f37c2827a37d5b8d06302bce4b5e925f195c5734561be997d632,experiments/cube/matrix_k4_long/eval/global/train625/eval3/results.json,51def2e4c22f1b198ac13bf8db90410694a817141d81d7e6aea0a836d9c4f388
cube,2,625,4,60.0,60.0,0.0,experiments/cube/matrix_k4_long/eval/gmm/partition2_train625/eval4/results.json,f4f2a2ba15bf72680c79c4721036ae2d1331312b6a686cf3e0a111d10fc1673c,experiments/cube/matrix_k4_long/eval/global/train625/eval4/results.json,8d35663d6a73f43b2bc7b78413c9d0d9319a3ffed5d78961d590d9b93bcd7bf4
